ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALTHM,AVERAGETHM
93555,7,2022,Gas- Commercial,Y,615,"56,463",92
93555,8,2022,Gas- Commercial,Y,617,"56,863",92
93555,9,2022,Gas- Commercial,Y,616,"57,542",93
93561,7,2022,Gas- Commercial,Y,0,0,
93561,8,2022,Gas- Commercial,Y,0,0,
93561,9,2022,Gas- Commercial,Y,0,0,
93562,7,2022,Gas- Commercial,Y,0,0,
93562,8,2022,Gas- Commercial,Y,0,0,
93562,9,2022,Gas- Commercial,Y,0,0,
93608,7,2022,Gas- Commercial,Y,0,0,
93608,8,2022,Gas- Commercial,Y,0,0,
93608,9,2022,Gas- Commercial,Y,0,0,
93610,7,2022,Gas- Commercial,Y,0,0,
93610,8,2022,Gas- Commercial,Y,0,0,
93610,9,2022,Gas- Commercial,Y,0,0,
93611,7,2022,Gas- Commercial,Y,0,0,
93611,8,2022,Gas- Commercial,Y,0,0,
93611,9,2022,Gas- Commercial,Y,0,0,
93612,7,2022,Gas- Commercial,Y,0,0,
93612,8,2022,Gas- Commercial,Y,0,0,
93612,9,2022,Gas- Commercial,Y,0,0,
93616,7,2022,Gas- Commercial,Y,0,0,
93616,8,2022,Gas- Commercial,Y,0,0,
93616,9,2022,Gas- Commercial,Y,0,0,
93619,7,2022,Gas- Commercial,Y,0,0,
93619,8,2022,Gas- Commercial,Y,0,0,
93619,9,2022,Gas- Commercial,Y,0,0,
93620,7,2022,Gas- Commercial,Y,0,0,
93620,8,2022,Gas- Commercial,Y,0,0,
93620,9,2022,Gas- Commercial,Y,0,0,
93622,7,2022,Gas- Commercial,Y,0,0,
93622,8,2022,Gas- Commercial,Y,0,0,
93622,9,2022,Gas- Commercial,Y,0,0,
93625,7,2022,Gas- Commercial,Y,0,0,
93625,8,2022,Gas- Commercial,Y,0,0,
93625,9,2022,Gas- Commercial,Y,0,0,
93627,7,2022,Gas- Commercial,Y,0,0,
93627,8,2022,Gas- Commercial,Y,0,0,
93627,9,2022,Gas- Commercial,Y,0,0,
93630,7,2022,Gas- Commercial,Y,0,0,
93630,8,2022,Gas- Commercial,Y,466,"72,242",155
93630,9,2022,Gas- Commercial,Y,464,"70,670",152
93635,7,2022,Gas- Commercial,Y,596,"83,268",140
93635,8,2022,Gas- Commercial,Y,594,"83,183",140
93635,9,2022,Gas- Commercial,Y,595,"93,363",157
93636,7,2022,Gas- Commercial,Y,0,0,
93636,8,2022,Gas- Commercial,Y,0,0,
93636,9,2022,Gas- Commercial,Y,0,0,
93637,7,2022,Gas- Commercial,Y,930,"261,454",281
93637,8,2022,Gas- Commercial,Y,0,0,
93637,9,2022,Gas- Commercial,Y,0,0,
93638,7,2022,Gas- Commercial,Y,336,"61,032",182
93638,8,2022,Gas- Commercial,N,319,"53,577",168
93638,9,2022,Gas- Commercial,N,319,"54,191",170
93640,7,2022,Gas- Commercial,Y,0,0,
93640,8,2022,Gas- Commercial,Y,0,0,
93640,9,2022,Gas- Commercial,Y,0,0,
93650,7,2022,Gas- Commercial,Y,0,0,
93650,8,2022,Gas- Commercial,Y,0,0,
93650,9,2022,Gas- Commercial,Y,0,0,
93657,7,2022,Gas- Commercial,Y,0,0,
93657,8,2022,Gas- Commercial,Y,0,0,
93657,9,2022,Gas- Commercial,Y,0,0,
93660,7,2022,Gas- Commercial,Y,0,0,
93660,8,2022,Gas- Commercial,Y,0,0,
93660,9,2022,Gas- Commercial,Y,0,0,
93662,7,2022,Gas- Commercial,Y,706,"146,742",208
93662,8,2022,Gas- Commercial,Y,"1,157","327,338",283
93662,9,2022,Gas- Commercial,Y,"1,154","348,904",302
93668,7,2022,Gas- Commercial,Y,0,0,
93668,8,2022,Gas- Commercial,Y,0,0,
93668,9,2022,Gas- Commercial,Y,0,0,
93701,7,2022,Gas- Commercial,Y,0,0,
93701,8,2022,Gas- Commercial,Y,0,0,
93701,9,2022,Gas- Commercial,Y,0,0,
93702,7,2022,Gas- Commercial,Y,0,0,
93702,8,2022,Gas- Commercial,Y,0,0,
93702,9,2022,Gas- Commercial,Y,0,0,
93703,7,2022,Gas- Commercial,Y,0,0,
93703,8,2022,Gas- Commercial,Y,0,0,
93703,9,2022,Gas- Commercial,Y,0,0,
93704,7,2022,Gas- Commercial,Y,0,0,
93704,8,2022,Gas- Commercial,Y,0,0,
93704,9,2022,Gas- Commercial,Y,0,0,
93705,7,2022,Gas- Commercial,Y,0,0,
93705,8,2022,Gas- Commercial,Y,0,0,
93705,9,2022,Gas- Commercial,Y,0,0,
93706,7,2022,Gas- Commercial,Y,0,0,
93706,8,2022,Gas- Commercial,Y,0,0,
93706,9,2022,Gas- Commercial,Y,0,0,
93710,7,2022,Gas- Commercial,Y,0,0,
93710,8,2022,Gas- Commercial,Y,0,0,
93710,9,2022,Gas- Commercial,Y,0,0,
93711,7,2022,Gas- Commercial,Y,0,0,
93711,8,2022,Gas- Commercial,Y,"11,181","2,371,267",212
93711,9,2022,Gas- Commercial,Y,"11,191","2,204,225",197
93720,7,2022,Gas- Commercial,Y,"11,314","2,128,026",188
93720,8,2022,Gas- Commercial,Y,0,0,
93720,9,2022,Gas- Commercial,Y,0,0,
93721,7,2022,Gas- Commercial,Y,0,0,
93721,8,2022,Gas- Commercial,Y,0,0,
93721,9,2022,Gas- Commercial,Y,0,0,
93722,7,2022,Gas- Commercial,Y,0,0,
93722,8,2022,Gas- Commercial,Y,0,0,
93722,9,2022,Gas- Commercial,Y,0,0,
93723,7,2022,Gas- Commercial,Y,0,0,
93723,8,2022,Gas- Commercial,Y,0,0,
93723,9,2022,Gas- Commercial,Y,0,0,
93725,7,2022,Gas- Commercial,Y,0,0,
93725,8,2022,Gas- Commercial,Y,0,0,
93725,9,2022,Gas- Commercial,Y,0,0,
93726,7,2022,Gas- Commercial,Y,0,0,
93726,8,2022,Gas- Commercial,Y,0,0,
93726,9,2022,Gas- Commercial,Y,0,0,
93727,7,2022,Gas- Commercial,Y,0,0,
93727,8,2022,Gas- Commercial,Y,0,0,
93727,9,2022,Gas- Commercial,Y,0,0,
93728,7,2022,Gas- Commercial,Y,0,0,
93728,8,2022,Gas- Commercial,Y,0,0,
93728,9,2022,Gas- Commercial,Y,0,0,
93730,7,2022,Gas- Commercial,Y,0,0,
93730,8,2022,Gas- Commercial,Y,0,0,
93730,9,2022,Gas- Commercial,Y,0,0,
93737,7,2022,Gas- Commercial,Y,0,0,
93737,8,2022,Gas- Commercial,Y,0,0,
93737,9,2022,Gas- Commercial,Y,0,0,
93740,7,2022,Gas- Commercial,Y,0,0,
93740,8,2022,Gas- Commercial,Y,0,0,
93740,9,2022,Gas- Commercial,Y,0,0,
93741,7,2022,Gas- Commercial,Y,0,0,
93741,8,2022,Gas- Commercial,Y,0,0,
93741,9,2022,Gas- Commercial,Y,0,0,
93901,7,2022,Gas- Commercial,Y,"1,189","403,011",339
93901,8,2022,Gas- Commercial,Y,"1,194","391,744",328
93901,9,2022,Gas- Commercial,Y,"1,190","387,700",326
93905,7,2022,Gas- Commercial,Y,397,"122,143",308
93905,8,2022,Gas- Commercial,Y,479,"140,473",293
93905,9,2022,Gas- Commercial,Y,480,"133,791",279
93906,7,2022,Gas- Commercial,N,403,"108,026",268
93906,8,2022,Gas- Commercial,N,402,"102,360",255
93906,9,2022,Gas- Commercial,N,404,"104,279",258
93907,7,2022,Gas- Commercial,Y,359,"97,604",272
93907,8,2022,Gas- Commercial,Y,358,"97,643",273
93907,9,2022,Gas- Commercial,Y,525,"120,705",230
93908,7,2022,Gas- Commercial,Y,0,0,
93908,8,2022,Gas- Commercial,Y,0,0,
93908,9,2022,Gas- Commercial,Y,0,0,
93921,7,2022,Gas- Commercial,N,150,"39,851",266
93921,8,2022,Gas- Commercial,N,150,"37,139",248
93921,9,2022,Gas- Commercial,N,149,"32,938",221
93923,7,2022,Gas- Commercial,Y,459,"147,819",322
93923,8,2022,Gas- Commercial,Y,458,"139,618",305
93923,9,2022,Gas- Commercial,Y,458,"126,743",277
93924,7,2022,Gas- Commercial,Y,0,0,
93924,8,2022,Gas- Commercial,Y,0,0,
93924,9,2022,Gas- Commercial,Y,0,0,
93925,7,2022,Gas- Commercial,Y,0,0,
93925,8,2022,Gas- Commercial,Y,0,0,
93925,9,2022,Gas- Commercial,Y,0,0,
93926,7,2022,Gas- Commercial,Y,0,0,
93926,8,2022,Gas- Commercial,Y,0,0,
93926,9,2022,Gas- Commercial,Y,0,0,
93927,7,2022,Gas- Commercial,Y,0,0,
93927,8,2022,Gas- Commercial,Y,0,0,
93927,9,2022,Gas- Commercial,Y,0,0,
93930,7,2022,Gas- Commercial,Y,757,"314,511",415
93930,8,2022,Gas- Commercial,Y,733,"305,906",417
93930,9,2022,Gas- Commercial,Y,731,"284,988",390
93933,7,2022,Gas- Commercial,N,286,"57,491",201
93933,8,2022,Gas- Commercial,N,287,"54,949",191
93933,9,2022,Gas- Commercial,N,287,"51,296",179
93940,7,2022,Gas- Commercial,Y,"1,371","541,093",395
93940,8,2022,Gas- Commercial,Y,"1,375","500,059",364
93940,9,2022,Gas- Commercial,Y,"1,373","464,882",339
93944,7,2022,Gas- Commercial,Y,0,0,
93944,8,2022,Gas- Commercial,Y,0,0,
93944,9,2022,Gas- Commercial,Y,0,0,
93950,7,2022,Gas- Commercial,Y,0,0,
93950,8,2022,Gas- Commercial,Y,0,0,
93950,9,2022,Gas- Commercial,Y,0,0,
93953,7,2022,Gas- Commercial,Y,0,0,
93953,8,2022,Gas- Commercial,Y,0,0,
93953,9,2022,Gas- Commercial,Y,0,0,
93955,7,2022,Gas- Commercial,N,463,"90,551",196
93955,8,2022,Gas- Commercial,N,461,"87,424",190
93955,9,2022,Gas- Commercial,N,462,"82,883",179
93960,7,2022,Gas- Commercial,Y,0,0,
93960,8,2022,Gas- Commercial,Y,0,0,
93960,9,2022,Gas- Commercial,Y,0,0,
94002,7,2022,Gas- Commercial,Y,0,0,
94002,8,2022,Gas- Commercial,Y,0,0,
94002,9,2022,Gas- Commercial,Y,0,0,
94005,7,2022,Gas- Commercial,Y,0,0,
94005,8,2022,Gas- Commercial,Y,0,0,
94005,9,2022,Gas- Commercial,Y,0,0,
94010,7,2022,Gas- Commercial,N,826,"249,283",302
94010,8,2022,Gas- Commercial,N,826,"250,838",304
94010,9,2022,Gas- Commercial,N,826,"244,345",296
94014,7,2022,Gas- Commercial,Y,0,0,
94014,8,2022,Gas- Commercial,Y,0,0,
94014,9,2022,Gas- Commercial,Y,0,0,
94015,7,2022,Gas- Commercial,N,285,"193,041",677
94015,8,2022,Gas- Commercial,Y,0,0,
94015,9,2022,Gas- Commercial,N,286,"178,318",623
94019,7,2022,Gas- Commercial,N,226,"62,942",279
94019,8,2022,Gas- Commercial,N,228,"60,034",263
94019,9,2022,Gas- Commercial,N,226,"60,245",267
94022,7,2022,Gas- Commercial,Y,0,0,
94022,8,2022,Gas- Commercial,Y,0,0,
94022,9,2022,Gas- Commercial,Y,0,0,
94024,7,2022,Gas- Commercial,Y,0,0,
94024,8,2022,Gas- Commercial,Y,0,0,
94024,9,2022,Gas- Commercial,Y,0,0,
94025,7,2022,Gas- Commercial,Y,0,0,
94025,8,2022,Gas- Commercial,Y,0,0,
94025,9,2022,Gas- Commercial,Y,"1,025","438,241",428
94027,7,2022,Gas- Commercial,Y,0,0,
94027,8,2022,Gas- Commercial,Y,0,0,
94027,9,2022,Gas- Commercial,Y,0,0,
94028,7,2022,Gas- Commercial,Y,0,0,
94028,8,2022,Gas- Commercial,Y,0,0,
94028,9,2022,Gas- Commercial,Y,0,0,
94030,7,2022,Gas- Commercial,Y,274,"136,146",497
94030,8,2022,Gas- Commercial,Y,275,"132,388",481
94030,9,2022,Gas- Commercial,Y,275,"130,626",475
94038,7,2022,Gas- Commercial,Y,0,0,
94038,8,2022,Gas- Commercial,Y,0,0,
94038,9,2022,Gas- Commercial,Y,0,0,
94040,7,2022,Gas- Commercial,Y,0,0,
94040,8,2022,Gas- Commercial,Y,0,0,
94040,9,2022,Gas- Commercial,Y,0,0,
94041,7,2022,Gas- Commercial,Y,0,0,
94041,8,2022,Gas- Commercial,Y,0,0,
94041,9,2022,Gas- Commercial,Y,0,0,
94043,7,2022,Gas- Commercial,Y,"1,540","616,452",400
94043,8,2022,Gas- Commercial,Y,"1,537","600,849",391
94043,9,2022,Gas- Commercial,Y,"1,510","564,992",374
94044,7,2022,Gas- Commercial,Y,309,"71,703",232
94044,8,2022,Gas- Commercial,Y,0,0,
94044,9,2022,Gas- Commercial,Y,310,"64,629",208
94061,7,2022,Gas- Commercial,Y,0,0,
94061,8,2022,Gas- Commercial,Y,0,0,
94061,9,2022,Gas- Commercial,Y,0,0,
94062,7,2022,Gas- Commercial,Y,222,"46,598",210
94062,8,2022,Gas- Commercial,Y,0,0,
94062,9,2022,Gas- Commercial,Y,0,0,
94063,7,2022,Gas- Commercial,Y,"1,992","719,027",361
94063,8,2022,Gas- Commercial,Y,"1,984","673,375",339
94063,9,2022,Gas- Commercial,N,981,"291,711",297
94065,7,2022,Gas- Commercial,Y,0,0,
94065,8,2022,Gas- Commercial,Y,0,0,
94065,9,2022,Gas- Commercial,Y,0,0,
94066,7,2022,Gas- Commercial,N,417,"119,810",287
94066,8,2022,Gas- Commercial,Y,0,0,
94066,9,2022,Gas- Commercial,N,416,"105,321",253
94070,7,2022,Gas- Commercial,Y,"1,379","225,365",163
94070,8,2022,Gas- Commercial,Y,"1,598","282,691",177
94070,9,2022,Gas- Commercial,Y,"1,595","273,864",172
94080,7,2022,Gas- Commercial,Y,"1,597","1,157,537",725
94080,8,2022,Gas- Commercial,Y,"1,909","1,246,524",653
94080,9,2022,Gas- Commercial,Y,"1,765","1,023,538",580
94085,7,2022,Gas- Commercial,Y,0,0,
94085,8,2022,Gas- Commercial,Y,0,0,
94085,9,2022,Gas- Commercial,Y,0,0,
94086,7,2022,Gas- Commercial,Y,0,0,
94086,8,2022,Gas- Commercial,Y,0,0,
94086,9,2022,Gas- Commercial,Y,0,0,
94087,7,2022,Gas- Commercial,Y,0,0,
94087,8,2022,Gas- Commercial,Y,0,0,
94087,9,2022,Gas- Commercial,Y,0,0,
94089,7,2022,Gas- Commercial,Y,0,0,
94089,8,2022,Gas- Commercial,Y,0,0,
94089,9,2022,Gas- Commercial,Y,0,0,
94102,7,2022,Gas- Commercial,N,501,"319,499",638
94102,8,2022,Gas- Commercial,N,503,"276,569",550
94102,9,2022,Gas- Commercial,N,502,"255,300",509
94103,7,2022,Gas- Commercial,N,"1,134","344,666",304
94103,8,2022,Gas- Commercial,N,"1,136","312,018",275
94103,9,2022,Gas- Commercial,N,"1,133","294,976",260
94104,7,2022,Gas- Commercial,Y,0,0,
94104,8,2022,Gas- Commercial,Y,0,0,
94104,9,2022,Gas- Commercial,Y,0,0,
94105,7,2022,Gas- Commercial,N,190,"267,674","1,409"
94105,8,2022,Gas- Commercial,N,187,"222,317","1,189"
94105,9,2022,Gas- Commercial,N,190,"203,896","1,073"
94107,7,2022,Gas- Commercial,Y,824,"418,699",508
94107,8,2022,Gas- Commercial,Y,830,"387,030",466
94107,9,2022,Gas- Commercial,Y,829,"358,809",433
94108,7,2022,Gas- Commercial,N,466,"143,194",307
94108,8,2022,Gas- Commercial,N,464,"125,122",270
94108,9,2022,Gas- Commercial,N,464,"116,512",251
94109,7,2022,Gas- Commercial,Y,"1,173","398,851",340
94109,8,2022,Gas- Commercial,N,690,"242,242",351
94109,9,2022,Gas- Commercial,N,688,"222,804",324
94110,7,2022,Gas- Commercial,N,"1,098","230,198",210
94110,8,2022,Gas- Commercial,Y,"2,801","824,415",294
94110,9,2022,Gas- Commercial,N,"1,099","201,062",183
94111,7,2022,Gas- Commercial,Y,328,"279,016",851
94111,8,2022,Gas- Commercial,Y,331,"228,114",689
94111,9,2022,Gas- Commercial,Y,332,"198,283",597
94112,7,2022,Gas- Commercial,N,483,"115,108",238
94112,8,2022,Gas- Commercial,Y,0,0,
94112,9,2022,Gas- Commercial,N,482,"105,422",219
94114,7,2022,Gas- Commercial,Y,536,"102,936",192
94114,8,2022,Gas- Commercial,N,421,"68,139",162
94114,9,2022,Gas- Commercial,Y,542,"85,744",158
94115,7,2022,Gas- Commercial,N,467,"174,107",373
94115,8,2022,Gas- Commercial,N,468,"150,882",322
94115,9,2022,Gas- Commercial,N,472,"149,372",316
94116,7,2022,Gas- Commercial,Y,0,0,
94116,8,2022,Gas- Commercial,Y,0,0,
94116,9,2022,Gas- Commercial,Y,0,0,
94117,7,2022,Gas- Commercial,N,402,"92,116",229
94117,8,2022,Gas- Commercial,N,402,"87,646",218
94117,9,2022,Gas- Commercial,N,401,"73,942",184
94118,7,2022,Gas- Commercial,Y,619,"222,911",360
94118,8,2022,Gas- Commercial,Y,623,"195,443",314
94118,9,2022,Gas- Commercial,Y,624,"179,337",287
94121,7,2022,Gas- Commercial,N,327,"83,431",255
94121,8,2022,Gas- Commercial,N,328,"80,303",245
94121,9,2022,Gas- Commercial,N,331,"76,486",231
94122,7,2022,Gas- Commercial,Y,838,"179,903",215
94122,8,2022,Gas- Commercial,Y,839,"168,806",201
94122,9,2022,Gas- Commercial,Y,844,"155,164",184
94123,7,2022,Gas- Commercial,Y,0,0,
94123,8,2022,Gas- Commercial,N,488,"99,772",204
94123,9,2022,Gas- Commercial,N,488,"95,067",195
94124,7,2022,Gas- Commercial,Y,857,"202,028",236
94124,8,2022,Gas- Commercial,N,684,"141,440",207
94124,9,2022,Gas- Commercial,N,681,"128,052",188
94127,7,2022,Gas- Commercial,N,238,"36,024",151
94127,8,2022,Gas- Commercial,Y,0,0,
94127,9,2022,Gas- Commercial,N,238,"28,500",120
94128,7,2022,Gas- Commercial,Y,0,0,
94128,8,2022,Gas- Commercial,Y,0,0,
94128,9,2022,Gas- Commercial,Y,0,0,
94129,7,2022,Gas- Commercial,Y,0,0,
94129,8,2022,Gas- Commercial,Y,0,0,
94129,9,2022,Gas- Commercial,Y,0,0,
94131,7,2022,Gas- Commercial,Y,0,0,
94131,8,2022,Gas- Commercial,Y,0,0,
94131,9,2022,Gas- Commercial,Y,0,0,
94132,7,2022,Gas- Commercial,N,156,"67,753",434
94132,8,2022,Gas- Commercial,N,155,"64,106",414
94132,9,2022,Gas- Commercial,N,157,"60,957",388
94133,7,2022,Gas- Commercial,N,602,"218,815",363
94133,8,2022,Gas- Commercial,N,599,"205,991",344
94133,9,2022,Gas- Commercial,N,603,"191,404",317
94134,7,2022,Gas- Commercial,Y,0,0,
94134,8,2022,Gas- Commercial,Y,0,0,
94134,9,2022,Gas- Commercial,Y,0,0,
94158,7,2022,Gas- Commercial,Y,0,0,
94158,8,2022,Gas- Commercial,Y,0,0,
94158,9,2022,Gas- Commercial,Y,0,0,
94303,7,2022,Gas- Commercial,Y,0,0,
94303,8,2022,Gas- Commercial,Y,0,0,
94303,9,2022,Gas- Commercial,Y,0,0,
94304,7,2022,Gas- Commercial,Y,0,0,
94304,8,2022,Gas- Commercial,Y,0,0,
94304,9,2022,Gas- Commercial,Y,0,0,
94305,7,2022,Gas- Commercial,Y,0,0,
94305,8,2022,Gas- Commercial,Y,0,0,
94305,9,2022,Gas- Commercial,Y,0,0,
94306,7,2022,Gas- Commercial,Y,0,0,
94306,8,2022,Gas- Commercial,Y,0,0,
94306,9,2022,Gas- Commercial,Y,0,0,
94401,7,2022,Gas- Commercial,Y,0,0,
94401,8,2022,Gas- Commercial,Y,0,0,
94401,9,2022,Gas- Commercial,N,649,"129,312",199
94402,7,2022,Gas- Commercial,Y,0,0,
94402,8,2022,Gas- Commercial,Y,0,0,
94402,9,2022,Gas- Commercial,Y,0,0,
94403,7,2022,Gas- Commercial,Y,"1,695","740,962",437
94403,8,2022,Gas- Commercial,Y,"1,691","707,762",419
94403,9,2022,Gas- Commercial,Y,"1,044","565,677",542
94404,7,2022,Gas- Commercial,Y,0,0,
94404,8,2022,Gas- Commercial,Y,0,0,
94404,9,2022,Gas- Commercial,Y,0,0,
94501,7,2022,Gas- Commercial,Y,"1,695","525,132",310
94501,8,2022,Gas- Commercial,Y,"1,183","306,147",259
94501,9,2022,Gas- Commercial,Y,"1,699","431,231",254
94502,7,2022,Gas- Commercial,N,100,"77,567",776
94502,8,2022,Gas- Commercial,N,100,"74,720",747
94502,9,2022,Gas- Commercial,N,101,"71,519",708
94503,7,2022,Gas- Commercial,Y,0,0,
94503,8,2022,Gas- Commercial,Y,0,0,
94503,9,2022,Gas- Commercial,Y,0,0,
94505,7,2022,Gas- Commercial,Y,0,0,
94505,8,2022,Gas- Commercial,Y,0,0,
94505,9,2022,Gas- Commercial,Y,0,0,
94506,7,2022,Gas- Commercial,Y,0,0,
94506,8,2022,Gas- Commercial,Y,129,"45,345",352
94506,9,2022,Gas- Commercial,Y,129,"48,673",377
94507,7,2022,Gas- Commercial,Y,0,0,
94507,8,2022,Gas- Commercial,Y,0,0,
94507,9,2022,Gas- Commercial,Y,0,0,
94508,7,2022,Gas- Commercial,Y,0,0,
94508,8,2022,Gas- Commercial,Y,0,0,
94508,9,2022,Gas- Commercial,Y,0,0,
94509,7,2022,Gas- Commercial,Y,0,0,
94509,8,2022,Gas- Commercial,Y,0,0,
94509,9,2022,Gas- Commercial,Y,0,0,
94510,7,2022,Gas- Commercial,N,535,"56,593",106
94510,8,2022,Gas- Commercial,Y,0,0,
94510,9,2022,Gas- Commercial,N,533,"54,308",102
94513,7,2022,Gas- Commercial,Y,0,0,
94513,8,2022,Gas- Commercial,Y,0,0,
94513,9,2022,Gas- Commercial,Y,0,0,
94514,7,2022,Gas- Commercial,Y,0,0,
94514,8,2022,Gas- Commercial,Y,0,0,
94514,9,2022,Gas- Commercial,Y,0,0,
94515,7,2022,Gas- Commercial,Y,0,0,
94515,8,2022,Gas- Commercial,Y,0,0,
94515,9,2022,Gas- Commercial,Y,0,0,
94517,7,2022,Gas- Commercial,Y,0,0,
94517,8,2022,Gas- Commercial,Y,0,0,
94517,9,2022,Gas- Commercial,Y,0,0,
94518,7,2022,Gas- Commercial,Y,0,0,
94518,8,2022,Gas- Commercial,Y,0,0,
94518,9,2022,Gas- Commercial,Y,0,0,
94519,7,2022,Gas- Commercial,Y,0,0,
94519,8,2022,Gas- Commercial,Y,0,0,
94519,9,2022,Gas- Commercial,Y,0,0,
94520,7,2022,Gas- Commercial,Y,"8,069","1,819,920",226
94520,8,2022,Gas- Commercial,Y,"6,632","1,402,494",211
94520,9,2022,Gas- Commercial,Y,"7,143","1,532,515",215
94521,7,2022,Gas- Commercial,Y,0,0,
94521,8,2022,Gas- Commercial,Y,0,0,
94521,9,2022,Gas- Commercial,Y,0,0,
94523,7,2022,Gas- Commercial,Y,0,0,
94523,8,2022,Gas- Commercial,Y,0,0,
94523,9,2022,Gas- Commercial,Y,0,0,
94525,7,2022,Gas- Commercial,Y,0,0,
94525,8,2022,Gas- Commercial,Y,0,0,
94525,9,2022,Gas- Commercial,Y,0,0,
94526,7,2022,Gas- Commercial,Y,536,"93,506",174
94526,8,2022,Gas- Commercial,Y,537,"91,729",171
94526,9,2022,Gas- Commercial,Y,535,"98,227",184
94528,7,2022,Gas- Commercial,Y,0,0,
94528,8,2022,Gas- Commercial,Y,0,0,
94528,9,2022,Gas- Commercial,Y,0,0,
