ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALTHM,AVERAGETHM
93314,6,2022,Gas- Commercial,Y,0,0,
93432,4,2022,Gas- Commercial,Y,0,0,
93432,5,2022,Gas- Commercial,Y,0,0,
93432,6,2022,Gas- Commercial,Y,0,0,
93446,4,2022,Gas- Commercial,Y,0,0,
93446,5,2022,Gas- Commercial,Y,0,0,
93446,6,2022,Gas- Commercial,Y,0,0,
93450,4,2022,Gas- Commercial,Y,0,0,
93450,5,2022,Gas- Commercial,Y,0,0,
93450,6,2022,Gas- Commercial,Y,0,0,
93461,4,2022,Gas- Commercial,Y,0,0,
93461,5,2022,Gas- Commercial,Y,0,0,
93461,6,2022,Gas- Commercial,Y,0,0,
93516,4,2022,Gas- Commercial,Y,0,0,
93516,5,2022,Gas- Commercial,Y,0,0,
93516,6,2022,Gas- Commercial,Y,0,0,
93523,4,2022,Gas- Commercial,Y,0,0,
93523,5,2022,Gas- Commercial,Y,0,0,
93523,6,2022,Gas- Commercial,Y,0,0,
93555,4,2022,Gas- Commercial,Y,614,"91,075",148
93555,5,2022,Gas- Commercial,Y,616,"72,556",118
93555,6,2022,Gas- Commercial,Y,618,"59,211",96
93561,4,2022,Gas- Commercial,Y,0,0,
93561,5,2022,Gas- Commercial,Y,0,0,
93561,6,2022,Gas- Commercial,Y,0,0,
93562,4,2022,Gas- Commercial,Y,0,0,
93562,5,2022,Gas- Commercial,Y,0,0,
93562,6,2022,Gas- Commercial,Y,0,0,
93608,4,2022,Gas- Commercial,Y,0,0,
93608,5,2022,Gas- Commercial,Y,0,0,
93608,6,2022,Gas- Commercial,Y,0,0,
93610,4,2022,Gas- Commercial,Y,0,0,
93610,5,2022,Gas- Commercial,Y,0,0,
93610,6,2022,Gas- Commercial,Y,0,0,
93611,4,2022,Gas- Commercial,Y,0,0,
93611,5,2022,Gas- Commercial,Y,0,0,
93611,6,2022,Gas- Commercial,Y,0,0,
93612,4,2022,Gas- Commercial,Y,0,0,
93612,5,2022,Gas- Commercial,Y,0,0,
93612,6,2022,Gas- Commercial,Y,0,0,
93616,4,2022,Gas- Commercial,Y,0,0,
93616,5,2022,Gas- Commercial,Y,0,0,
93616,6,2022,Gas- Commercial,Y,0,0,
93619,4,2022,Gas- Commercial,Y,0,0,
93619,5,2022,Gas- Commercial,Y,0,0,
93619,6,2022,Gas- Commercial,Y,0,0,
93620,4,2022,Gas- Commercial,Y,0,0,
93620,5,2022,Gas- Commercial,Y,0,0,
93620,6,2022,Gas- Commercial,Y,0,0,
93622,4,2022,Gas- Commercial,Y,0,0,
93622,5,2022,Gas- Commercial,Y,0,0,
93622,6,2022,Gas- Commercial,Y,0,0,
93625,4,2022,Gas- Commercial,Y,0,0,
93625,5,2022,Gas- Commercial,Y,0,0,
93625,6,2022,Gas- Commercial,Y,0,0,
93627,4,2022,Gas- Commercial,Y,0,0,
93627,5,2022,Gas- Commercial,Y,0,0,
93627,6,2022,Gas- Commercial,Y,0,0,
93630,4,2022,Gas- Commercial,Y,0,0,
93630,5,2022,Gas- Commercial,Y,0,0,
93630,6,2022,Gas- Commercial,Y,0,0,
93635,4,2022,Gas- Commercial,N,473,"88,306",187
93635,5,2022,Gas- Commercial,Y,0,0,
93635,6,2022,Gas- Commercial,Y,594,"86,209",145
93636,4,2022,Gas- Commercial,Y,0,0,
93636,5,2022,Gas- Commercial,Y,0,0,
93636,6,2022,Gas- Commercial,Y,0,0,
93637,4,2022,Gas- Commercial,Y,0,0,
93637,5,2022,Gas- Commercial,Y,0,0,
93637,6,2022,Gas- Commercial,Y,839,"271,731",324
93638,4,2022,Gas- Commercial,N,316,"79,461",251
93638,5,2022,Gas- Commercial,Y,0,0,
93638,6,2022,Gas- Commercial,Y,337,"60,718",180
93640,4,2022,Gas- Commercial,Y,0,0,
93640,5,2022,Gas- Commercial,Y,0,0,
93640,6,2022,Gas- Commercial,Y,0,0,
93650,4,2022,Gas- Commercial,Y,0,0,
93650,5,2022,Gas- Commercial,Y,0,0,
93650,6,2022,Gas- Commercial,Y,0,0,
93657,4,2022,Gas- Commercial,Y,0,0,
93657,5,2022,Gas- Commercial,Y,0,0,
93657,6,2022,Gas- Commercial,N,334,"76,524",229
93660,4,2022,Gas- Commercial,Y,0,0,
93660,5,2022,Gas- Commercial,Y,0,0,
93660,6,2022,Gas- Commercial,Y,0,0,
93662,4,2022,Gas- Commercial,Y,0,0,
93662,5,2022,Gas- Commercial,Y,477,"89,271",187
93662,6,2022,Gas- Commercial,Y,369,"45,851",124
93668,4,2022,Gas- Commercial,Y,0,0,
93668,5,2022,Gas- Commercial,Y,0,0,
93668,6,2022,Gas- Commercial,Y,0,0,
93701,4,2022,Gas- Commercial,Y,0,0,
93701,5,2022,Gas- Commercial,Y,0,0,
93701,6,2022,Gas- Commercial,Y,0,0,
93702,4,2022,Gas- Commercial,Y,0,0,
93702,5,2022,Gas- Commercial,Y,0,0,
93702,6,2022,Gas- Commercial,Y,0,0,
93703,4,2022,Gas- Commercial,Y,0,0,
93703,5,2022,Gas- Commercial,Y,0,0,
93703,6,2022,Gas- Commercial,Y,0,0,
93704,4,2022,Gas- Commercial,Y,0,0,
93704,5,2022,Gas- Commercial,Y,0,0,
93704,6,2022,Gas- Commercial,Y,0,0,
93705,4,2022,Gas- Commercial,Y,0,0,
93705,5,2022,Gas- Commercial,Y,0,0,
93705,6,2022,Gas- Commercial,Y,0,0,
93706,4,2022,Gas- Commercial,Y,0,0,
93706,5,2022,Gas- Commercial,Y,0,0,
93706,6,2022,Gas- Commercial,Y,0,0,
93710,4,2022,Gas- Commercial,Y,0,0,
93710,5,2022,Gas- Commercial,Y,0,0,
93710,6,2022,Gas- Commercial,Y,0,0,
93711,4,2022,Gas- Commercial,Y,"5,799","1,839,027",317
93711,5,2022,Gas- Commercial,Y,"21,196","5,867,890",277
93711,6,2022,Gas- Commercial,Y,0,0,
93720,4,2022,Gas- Commercial,Y,"3,427","794,085",232
93720,5,2022,Gas- Commercial,Y,0,0,
93720,6,2022,Gas- Commercial,Y,"11,326","2,264,506",200
93721,4,2022,Gas- Commercial,Y,0,0,
93721,5,2022,Gas- Commercial,Y,0,0,
93721,6,2022,Gas- Commercial,Y,0,0,
93722,4,2022,Gas- Commercial,Y,0,0,
93722,5,2022,Gas- Commercial,Y,0,0,
93722,6,2022,Gas- Commercial,Y,0,0,
93723,4,2022,Gas- Commercial,Y,0,0,
93723,5,2022,Gas- Commercial,Y,0,0,
93723,6,2022,Gas- Commercial,Y,0,0,
93725,4,2022,Gas- Commercial,Y,0,0,
93725,5,2022,Gas- Commercial,Y,0,0,
93725,6,2022,Gas- Commercial,Y,0,0,
93726,4,2022,Gas- Commercial,Y,0,0,
93726,5,2022,Gas- Commercial,Y,0,0,
93726,6,2022,Gas- Commercial,Y,0,0,
93727,4,2022,Gas- Commercial,Y,"3,631","994,741",274
93727,5,2022,Gas- Commercial,Y,"1,405","240,903",171
93727,6,2022,Gas- Commercial,Y,0,0,
93728,4,2022,Gas- Commercial,Y,0,0,
93728,5,2022,Gas- Commercial,Y,0,0,
93728,6,2022,Gas- Commercial,Y,0,0,
93730,4,2022,Gas- Commercial,Y,0,0,
93730,5,2022,Gas- Commercial,Y,0,0,
93730,6,2022,Gas- Commercial,Y,0,0,
93737,4,2022,Gas- Commercial,Y,0,0,
93737,5,2022,Gas- Commercial,Y,0,0,
93737,6,2022,Gas- Commercial,Y,0,0,
93740,4,2022,Gas- Commercial,Y,0,0,
93740,5,2022,Gas- Commercial,Y,0,0,
93740,6,2022,Gas- Commercial,Y,0,0,
93741,4,2022,Gas- Commercial,Y,0,0,
93741,5,2022,Gas- Commercial,Y,0,0,
93741,6,2022,Gas- Commercial,Y,0,0,
93901,4,2022,Gas- Commercial,N,"1,071","265,045",247
93901,5,2022,Gas- Commercial,N,"1,071","248,245",232
93901,6,2022,Gas- Commercial,Y,"1,189","408,668",344
93905,4,2022,Gas- Commercial,N,374,"130,015",348
93905,5,2022,Gas- Commercial,N,373,"129,352",347
93905,6,2022,Gas- Commercial,Y,397,"116,880",294
93906,4,2022,Gas- Commercial,N,405,"131,841",326
93906,5,2022,Gas- Commercial,N,404,"130,882",324
93906,6,2022,Gas- Commercial,N,404,"103,957",257
93907,4,2022,Gas- Commercial,Y,529,"161,058",304
93907,5,2022,Gas- Commercial,Y,530,"160,604",303
93907,6,2022,Gas- Commercial,Y,529,"134,466",254
93908,4,2022,Gas- Commercial,Y,141,"297,562","2,110"
93908,5,2022,Gas- Commercial,Y,141,"271,122","1,923"
93908,6,2022,Gas- Commercial,Y,0,0,
93921,4,2022,Gas- Commercial,N,149,"46,711",313
93921,5,2022,Gas- Commercial,N,149,"45,269",304
93921,6,2022,Gas- Commercial,N,148,"36,547",247
93923,4,2022,Gas- Commercial,Y,0,0,
93923,5,2022,Gas- Commercial,Y,456,"180,838",397
93923,6,2022,Gas- Commercial,Y,459,"138,573",302
93924,4,2022,Gas- Commercial,Y,0,0,
93924,5,2022,Gas- Commercial,Y,0,0,
93924,6,2022,Gas- Commercial,Y,0,0,
93925,4,2022,Gas- Commercial,Y,0,0,
93925,5,2022,Gas- Commercial,Y,0,0,
93925,6,2022,Gas- Commercial,Y,0,0,
93926,4,2022,Gas- Commercial,Y,0,0,
93926,5,2022,Gas- Commercial,Y,0,0,
93926,6,2022,Gas- Commercial,Y,0,0,
93927,4,2022,Gas- Commercial,Y,0,0,
93927,5,2022,Gas- Commercial,Y,0,0,
93927,6,2022,Gas- Commercial,Y,0,0,
93930,4,2022,Gas- Commercial,Y,484,"184,225",381
93930,5,2022,Gas- Commercial,Y,740,"287,516",389
93930,6,2022,Gas- Commercial,Y,757,"335,699",443
93933,4,2022,Gas- Commercial,N,289,"74,365",257
93933,5,2022,Gas- Commercial,N,290,"72,276",249
93933,6,2022,Gas- Commercial,N,290,"58,340",201
93940,4,2022,Gas- Commercial,Y,"2,291","1,059,624",463
93940,5,2022,Gas- Commercial,Y,"1,373","661,511",482
93940,6,2022,Gas- Commercial,Y,"1,372","514,998",375
93944,4,2022,Gas- Commercial,Y,0,0,
93944,5,2022,Gas- Commercial,Y,0,0,
93944,6,2022,Gas- Commercial,Y,0,0,
93950,4,2022,Gas- Commercial,Y,0,0,
93950,5,2022,Gas- Commercial,Y,0,0,
93950,6,2022,Gas- Commercial,Y,0,0,
93953,4,2022,Gas- Commercial,Y,0,0,
93953,5,2022,Gas- Commercial,Y,0,0,
93953,6,2022,Gas- Commercial,Y,0,0,
93955,4,2022,Gas- Commercial,Y,0,0,
93955,5,2022,Gas- Commercial,N,463,"122,147",264
93955,6,2022,Gas- Commercial,N,463,"91,838",198
93960,4,2022,Gas- Commercial,Y,258,"94,218",365
93960,5,2022,Gas- Commercial,Y,0,0,
93960,6,2022,Gas- Commercial,Y,0,0,
94002,4,2022,Gas- Commercial,Y,0,0,
94002,5,2022,Gas- Commercial,Y,0,0,
94002,6,2022,Gas- Commercial,Y,0,0,
94005,4,2022,Gas- Commercial,Y,0,0,
94005,5,2022,Gas- Commercial,Y,0,0,
94005,6,2022,Gas- Commercial,Y,0,0,
94010,4,2022,Gas- Commercial,N,819,"384,093",469
94010,5,2022,Gas- Commercial,N,823,"329,909",401
94010,6,2022,Gas- Commercial,Y,"1,744","533,437",306
94014,4,2022,Gas- Commercial,Y,0,0,
94014,5,2022,Gas- Commercial,Y,0,0,
94014,6,2022,Gas- Commercial,Y,0,0,
94015,4,2022,Gas- Commercial,N,289,"226,607",784
94015,5,2022,Gas- Commercial,N,289,"223,242",772
94015,6,2022,Gas- Commercial,N,288,"190,483",661
94019,4,2022,Gas- Commercial,Y,0,0,
94019,5,2022,Gas- Commercial,N,225,"80,327",357
94019,6,2022,Gas- Commercial,N,225,"62,668",279
94022,4,2022,Gas- Commercial,Y,0,0,
94022,5,2022,Gas- Commercial,Y,0,0,
94022,6,2022,Gas- Commercial,Y,0,0,
94024,4,2022,Gas- Commercial,Y,0,0,
94024,5,2022,Gas- Commercial,Y,0,0,
94024,6,2022,Gas- Commercial,Y,0,0,
94025,4,2022,Gas- Commercial,Y,0,0,
94025,5,2022,Gas- Commercial,Y,0,0,
94025,6,2022,Gas- Commercial,Y,"1,031","438,197",425
94027,4,2022,Gas- Commercial,Y,0,0,
94027,5,2022,Gas- Commercial,Y,0,0,
94027,6,2022,Gas- Commercial,Y,0,0,
94028,4,2022,Gas- Commercial,Y,0,0,
94028,5,2022,Gas- Commercial,Y,0,0,
94028,6,2022,Gas- Commercial,Y,0,0,
94030,4,2022,Gas- Commercial,Y,275,"168,528",613
94030,5,2022,Gas- Commercial,Y,275,"160,073",582
94030,6,2022,Gas- Commercial,Y,276,"132,415",480
94038,4,2022,Gas- Commercial,Y,0,0,
94038,5,2022,Gas- Commercial,Y,0,0,
94038,6,2022,Gas- Commercial,Y,0,0,
94040,4,2022,Gas- Commercial,Y,0,0,
94040,5,2022,Gas- Commercial,Y,0,0,
94040,6,2022,Gas- Commercial,Y,0,0,
94041,4,2022,Gas- Commercial,Y,0,0,
94041,5,2022,Gas- Commercial,Y,0,0,
94041,6,2022,Gas- Commercial,Y,0,0,
94043,4,2022,Gas- Commercial,Y,"1,543","1,021,241",662
94043,5,2022,Gas- Commercial,Y,"1,547","848,609",549
94043,6,2022,Gas- Commercial,Y,"1,520","574,639",378
94044,4,2022,Gas- Commercial,Y,306,"90,325",295
94044,5,2022,Gas- Commercial,Y,307,"87,570",285
94044,6,2022,Gas- Commercial,Y,309,"72,485",235
94061,4,2022,Gas- Commercial,Y,0,0,
94061,5,2022,Gas- Commercial,Y,0,0,
94061,6,2022,Gas- Commercial,Y,0,0,
94062,4,2022,Gas- Commercial,Y,223,"102,183",458
94062,5,2022,Gas- Commercial,Y,223,"80,834",362
94062,6,2022,Gas- Commercial,Y,223,"49,095",220
94063,4,2022,Gas- Commercial,Y,"2,002","1,115,672",557
94063,5,2022,Gas- Commercial,Y,"2,002","970,333",485
94063,6,2022,Gas- Commercial,N,985,"325,737",331
94065,4,2022,Gas- Commercial,Y,0,0,
94065,5,2022,Gas- Commercial,Y,0,0,
94065,6,2022,Gas- Commercial,Y,0,0,
94066,4,2022,Gas- Commercial,N,414,"171,722",415
94066,5,2022,Gas- Commercial,N,417,"153,175",367
94066,6,2022,Gas- Commercial,N,417,"118,449",284
94070,4,2022,Gas- Commercial,Y,"1,395","326,786",234
94070,5,2022,Gas- Commercial,Y,"1,396","287,793",206
94070,6,2022,Gas- Commercial,Y,"2,170","729,333",336
94080,4,2022,Gas- Commercial,Y,"1,609","1,452,506",903
94080,5,2022,Gas- Commercial,Y,"1,605","1,365,827",851
94080,6,2022,Gas- Commercial,Y,"1,596","1,112,563",697
94085,4,2022,Gas- Commercial,Y,0,0,
94085,5,2022,Gas- Commercial,Y,0,0,
94085,6,2022,Gas- Commercial,Y,0,0,
94086,4,2022,Gas- Commercial,Y,0,0,
94086,5,2022,Gas- Commercial,Y,0,0,
94086,6,2022,Gas- Commercial,Y,0,0,
94087,4,2022,Gas- Commercial,Y,0,0,
94087,5,2022,Gas- Commercial,Y,0,0,
94087,6,2022,Gas- Commercial,Y,0,0,
94089,4,2022,Gas- Commercial,Y,0,0,
94089,5,2022,Gas- Commercial,Y,0,0,
94089,6,2022,Gas- Commercial,Y,0,0,
94102,4,2022,Gas- Commercial,N,504,"352,374",699
94102,5,2022,Gas- Commercial,N,503,"330,288",657
94102,6,2022,Gas- Commercial,N,503,"277,940",553
94103,4,2022,Gas- Commercial,N,"1,128","424,350",376
94103,5,2022,Gas- Commercial,N,"1,129","393,818",349
94103,6,2022,Gas- Commercial,N,"1,129","326,469",289
94104,4,2022,Gas- Commercial,Y,0,0,
94104,5,2022,Gas- Commercial,Y,0,0,
94104,6,2022,Gas- Commercial,Y,0,0,
94105,4,2022,Gas- Commercial,N,186,"385,375","2,072"
94105,5,2022,Gas- Commercial,N,187,"292,027","1,562"
94105,6,2022,Gas- Commercial,N,188,"236,669","1,259"
94107,4,2022,Gas- Commercial,Y,823,"527,886",641
94107,5,2022,Gas- Commercial,Y,829,"490,210",591
94107,6,2022,Gas- Commercial,Y,829,"399,757",482
94108,4,2022,Gas- Commercial,Y,784,"514,030",656
94108,5,2022,Gas- Commercial,N,464,"166,798",359
94108,6,2022,Gas- Commercial,N,463,"124,422",269
94109,4,2022,Gas- Commercial,N,687,"290,513",423
94109,5,2022,Gas- Commercial,N,689,"284,934",414
94109,6,2022,Gas- Commercial,N,688,"245,606",357
94110,4,2022,Gas- Commercial,N,"1,088","273,493",251
94110,5,2022,Gas- Commercial,N,"1,094","253,712",232
94110,6,2022,Gas- Commercial,N,"1,098","218,741",199
94111,4,2022,Gas- Commercial,Y,0,0,
94111,5,2022,Gas- Commercial,Y,327,"322,180",985
94111,6,2022,Gas- Commercial,Y,328,"242,735",740
94112,4,2022,Gas- Commercial,Y,897,"295,274",329
94112,5,2022,Gas- Commercial,Y,721,"215,032",298
94112,6,2022,Gas- Commercial,N,485,"116,008",239
94114,4,2022,Gas- Commercial,Y,939,"238,741",254
94114,5,2022,Gas- Commercial,Y,942,"230,425",245
94114,6,2022,Gas- Commercial,Y,537,"102,813",191
94115,4,2022,Gas- Commercial,N,471,"211,319",449
94115,5,2022,Gas- Commercial,Y,0,0,
94115,6,2022,Gas- Commercial,N,473,"169,806",359
94116,4,2022,Gas- Commercial,Y,0,0,
94116,5,2022,Gas- Commercial,Y,0,0,
94116,6,2022,Gas- Commercial,Y,0,0,
94117,4,2022,Gas- Commercial,Y,0,0,
94117,5,2022,Gas- Commercial,Y,0,0,
94117,6,2022,Gas- Commercial,N,402,"84,919",211
94118,4,2022,Gas- Commercial,Y,613,"276,675",451
94118,5,2022,Gas- Commercial,Y,"1,570","671,035",427
94118,6,2022,Gas- Commercial,Y,619,"212,179",343
94121,4,2022,Gas- Commercial,Y,0,0,
94121,5,2022,Gas- Commercial,Y,0,0,
94121,6,2022,Gas- Commercial,N,328,"82,039",250
94122,4,2022,Gas- Commercial,Y,"1,168","293,988",252
94122,5,2022,Gas- Commercial,Y,"1,169","288,783",247
94122,6,2022,Gas- Commercial,Y,843,"171,676",204
94123,4,2022,Gas- Commercial,N,488,"123,459",253
94123,5,2022,Gas- Commercial,Y,0,0,
94123,6,2022,Gas- Commercial,N,485,"101,143",209
94124,4,2022,Gas- Commercial,N,678,"199,866",295
94124,5,2022,Gas- Commercial,Y,854,"244,483",286
94124,6,2022,Gas- Commercial,Y,856,"204,851",239
94127,4,2022,Gas- Commercial,Y,0,0,
94127,5,2022,Gas- Commercial,Y,0,0,
94127,6,2022,Gas- Commercial,N,239,"37,901",159
94128,4,2022,Gas- Commercial,Y,0,0,
94128,5,2022,Gas- Commercial,Y,0,0,
94128,6,2022,Gas- Commercial,Y,0,0,
94129,4,2022,Gas- Commercial,Y,0,0,
94129,5,2022,Gas- Commercial,Y,0,0,
94129,6,2022,Gas- Commercial,Y,0,0,
94131,4,2022,Gas- Commercial,Y,0,0,
94131,5,2022,Gas- Commercial,Y,0,0,
94131,6,2022,Gas- Commercial,Y,0,0,
94132,4,2022,Gas- Commercial,N,154,"89,055",578
94132,5,2022,Gas- Commercial,N,156,"86,897",557
94132,6,2022,Gas- Commercial,N,156,"68,831",441
94133,4,2022,Gas- Commercial,N,599,"226,754",379
94133,5,2022,Gas- Commercial,N,603,"233,151",387
94133,6,2022,Gas- Commercial,N,604,"204,480",339
94134,4,2022,Gas- Commercial,Y,0,0,
94134,5,2022,Gas- Commercial,Y,0,0,
94134,6,2022,Gas- Commercial,Y,0,0,
94158,4,2022,Gas- Commercial,Y,0,0,
94158,5,2022,Gas- Commercial,Y,0,0,
94158,6,2022,Gas- Commercial,Y,0,0,
94303,4,2022,Gas- Commercial,Y,0,0,
94303,5,2022,Gas- Commercial,Y,0,0,
94303,6,2022,Gas- Commercial,Y,0,0,
94304,4,2022,Gas- Commercial,Y,0,0,
94304,5,2022,Gas- Commercial,Y,0,0,
94304,6,2022,Gas- Commercial,Y,0,0,
94305,4,2022,Gas- Commercial,Y,0,0,
94305,5,2022,Gas- Commercial,Y,0,0,
94305,6,2022,Gas- Commercial,Y,0,0,
94306,4,2022,Gas- Commercial,Y,0,0,
94306,5,2022,Gas- Commercial,Y,0,0,
94306,6,2022,Gas- Commercial,Y,0,0,
94401,4,2022,Gas- Commercial,Y,"1,423","922,191",648
94401,5,2022,Gas- Commercial,Y,"1,426","839,692",589
94401,6,2022,Gas- Commercial,Y,0,0,
94402,4,2022,Gas- Commercial,Y,495,"226,459",457
94402,5,2022,Gas- Commercial,N,271,"119,468",441
94402,6,2022,Gas- Commercial,Y,0,0,
94403,4,2022,Gas- Commercial,Y,0,0,
94403,5,2022,Gas- Commercial,Y,0,0,
94403,6,2022,Gas- Commercial,Y,0,0,
94404,4,2022,Gas- Commercial,Y,0,0,
94404,5,2022,Gas- Commercial,Y,0,0,
94404,6,2022,Gas- Commercial,Y,0,0,
94501,4,2022,Gas- Commercial,Y,"1,192","419,321",352
94501,5,2022,Gas- Commercial,N,759,"307,918",406
94501,6,2022,Gas- Commercial,Y,"1,695","503,931",297
94502,4,2022,Gas- Commercial,Y,0,0,
94502,5,2022,Gas- Commercial,Y,0,0,
94502,6,2022,Gas- Commercial,N,100,"74,808",748
94503,4,2022,Gas- Commercial,Y,0,0,
94503,5,2022,Gas- Commercial,Y,0,0,
94503,6,2022,Gas- Commercial,Y,0,0,
94505,4,2022,Gas- Commercial,Y,0,0,
94505,5,2022,Gas- Commercial,Y,0,0,
94505,6,2022,Gas- Commercial,Y,0,0,
94506,4,2022,Gas- Commercial,Y,126,"77,676",616
94506,5,2022,Gas- Commercial,Y,128,"75,513",590
94506,6,2022,Gas- Commercial,Y,129,"53,959",418
94507,4,2022,Gas- Commercial,Y,0,0,
94507,5,2022,Gas- Commercial,Y,0,0,
94507,6,2022,Gas- Commercial,Y,0,0,
94508,4,2022,Gas- Commercial,Y,0,0,
94508,5,2022,Gas- Commercial,Y,0,0,
94508,6,2022,Gas- Commercial,Y,0,0,
94509,4,2022,Gas- Commercial,Y,0,0,
94509,5,2022,Gas- Commercial,Y,0,0,
94509,6,2022,Gas- Commercial,Y,0,0,
94510,4,2022,Gas- Commercial,N,537,"97,053",181
94510,5,2022,Gas- Commercial,Y,856,"162,297",190
94510,6,2022,Gas- Commercial,Y,859,"131,242",153
94513,4,2022,Gas- Commercial,Y,0,0,
94513,5,2022,Gas- Commercial,Y,0,0,
94513,6,2022,Gas- Commercial,Y,0,0,
94514,4,2022,Gas- Commercial,Y,0,0,
94514,5,2022,Gas- Commercial,Y,0,0,
94514,6,2022,Gas- Commercial,Y,0,0,
94515,4,2022,Gas- Commercial,Y,0,0,
94515,5,2022,Gas- Commercial,Y,0,0,
94515,6,2022,Gas- Commercial,Y,0,0,
94517,4,2022,Gas- Commercial,Y,0,0,
94517,5,2022,Gas- Commercial,Y,0,0,
94517,6,2022,Gas- Commercial,Y,0,0,
94518,4,2022,Gas- Commercial,Y,0,0,
94518,5,2022,Gas- Commercial,Y,0,0,
94518,6,2022,Gas- Commercial,Y,0,0,
94519,4,2022,Gas- Commercial,Y,0,0,
94519,5,2022,Gas- Commercial,Y,477,"73,396",154
94519,6,2022,Gas- Commercial,Y,0,0,
94520,4,2022,Gas- Commercial,Y,"7,172","2,222,364",310
94520,5,2022,Gas- Commercial,Y,"6,319","1,718,248",272
94520,6,2022,Gas- Commercial,Y,"7,208","1,589,234",220
94521,4,2022,Gas- Commercial,Y,0,0,
94521,5,2022,Gas- Commercial,Y,0,0,
94521,6,2022,Gas- Commercial,Y,0,0,
94523,4,2022,Gas- Commercial,Y,0,0,
94523,5,2022,Gas- Commercial,Y,0,0,
94523,6,2022,Gas- Commercial,Y,0,0,
94525,4,2022,Gas- Commercial,Y,0,0,
94525,5,2022,Gas- Commercial,Y,0,0,
94525,6,2022,Gas- Commercial,Y,0,0,
94526,4,2022,Gas- Commercial,Y,0,0,
94526,5,2022,Gas- Commercial,Y,539,"124,143",230
94526,6,2022,Gas- Commercial,Y,540,"95,495",177
94528,4,2022,Gas- Commercial,Y,0,0,
94528,5,2022,Gas- Commercial,Y,0,0,
94528,6,2022,Gas- Commercial,Y,0,0,
