ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALTHM,AVERAGETHM
93901,1,2022,Gas- Commercial,N,"1,075","356,000",331
93901,2,2022,Gas- Commercial,N,"1,074","324,297",302
93901,3,2022,Gas- Commercial,N,"1,075","315,343",293
93905,1,2022,Gas- Commercial,N,374,"160,000",428
93905,2,2022,Gas- Commercial,N,375,"147,266",393
93905,3,2022,Gas- Commercial,N,373,"148,344",398
93906,1,2022,Gas- Commercial,N,408,"162,286",398
93906,2,2022,Gas- Commercial,N,407,"148,164",364
93906,3,2022,Gas- Commercial,N,407,"149,768",368
93907,1,2022,Gas- Commercial,Y,532,"204,424",384
93907,2,2022,Gas- Commercial,Y,531,"193,429",364
93907,3,2022,Gas- Commercial,Y,529,"187,044",354
93908,1,2022,Gas- Commercial,N,122,"460,564","3,775"
93908,2,2022,Gas- Commercial,N,122,"386,964","3,172"
93908,3,2022,Gas- Commercial,N,123,"370,347","3,011"
93921,1,2022,Gas- Commercial,N,149,"46,938",315
93921,2,2022,Gas- Commercial,N,149,"45,731",307
93921,3,2022,Gas- Commercial,N,149,"50,227",337
93923,1,2022,Gas- Commercial,Y,0,0,
93923,2,2022,Gas- Commercial,Y,0,0,
93923,3,2022,Gas- Commercial,Y,0,0,
93924,1,2022,Gas- Commercial,Y,0,0,
93924,2,2022,Gas- Commercial,Y,0,0,
93924,3,2022,Gas- Commercial,Y,0,0,
93925,1,2022,Gas- Commercial,Y,0,0,
93925,2,2022,Gas- Commercial,Y,0,0,
93925,3,2022,Gas- Commercial,Y,0,0,
93926,1,2022,Gas- Commercial,Y,107,"26,508",248
93926,2,2022,Gas- Commercial,Y,0,0,
93926,3,2022,Gas- Commercial,Y,0,0,
93927,1,2022,Gas- Commercial,Y,0,0,
93927,2,2022,Gas- Commercial,Y,0,0,
93927,3,2022,Gas- Commercial,Y,0,0,
93930,1,2022,Gas- Commercial,Y,0,0,
93930,2,2022,Gas- Commercial,Y,229,"86,098",376
93930,3,2022,Gas- Commercial,Y,0,0,
93933,1,2022,Gas- Commercial,N,294,"95,963",326
93933,2,2022,Gas- Commercial,N,293,"91,245",311
93933,3,2022,Gas- Commercial,N,290,"87,566",302
93940,1,2022,Gas- Commercial,Y,"1,822","1,131,590",621
93940,2,2022,Gas- Commercial,Y,"1,824","1,018,363",558
93940,3,2022,Gas- Commercial,Y,"1,828","996,737",545
93944,1,2022,Gas- Commercial,Y,0,0,
93944,2,2022,Gas- Commercial,Y,0,0,
93944,3,2022,Gas- Commercial,Y,0,0,
93950,1,2022,Gas- Commercial,Y,0,0,
93950,2,2022,Gas- Commercial,Y,0,0,
93950,3,2022,Gas- Commercial,Y,0,0,
93953,1,2022,Gas- Commercial,Y,0,0,
93953,2,2022,Gas- Commercial,Y,0,0,
93953,3,2022,Gas- Commercial,Y,0,0,
93955,1,2022,Gas- Commercial,N,467,"166,030",356
93955,2,2022,Gas- Commercial,N,468,"152,915",327
93955,3,2022,Gas- Commercial,N,466,"150,610",323
93960,1,2022,Gas- Commercial,Y,301,"130,904",435
93960,2,2022,Gas- Commercial,Y,404,"145,689",361
93960,3,2022,Gas- Commercial,Y,284,"103,366",364
94002,1,2022,Gas- Commercial,Y,0,0,
94002,2,2022,Gas- Commercial,Y,0,0,
94002,3,2022,Gas- Commercial,Y,0,0,
94005,1,2022,Gas- Commercial,Y,0,0,
94005,2,2022,Gas- Commercial,Y,0,0,
94005,3,2022,Gas- Commercial,Y,0,0,
94010,1,2022,Gas- Commercial,N,822,"510,878",622
94010,2,2022,Gas- Commercial,N,825,"436,413",529
94010,3,2022,Gas- Commercial,N,821,"437,189",533
94014,1,2022,Gas- Commercial,Y,551,"330,284",599
94014,2,2022,Gas- Commercial,Y,558,"282,427",506
94014,3,2022,Gas- Commercial,Y,557,"308,412",554
94015,1,2022,Gas- Commercial,N,287,"246,072",857
94015,2,2022,Gas- Commercial,N,288,"222,882",774
94015,3,2022,Gas- Commercial,N,289,"245,359",849
94019,1,2022,Gas- Commercial,Y,0,0,
94019,2,2022,Gas- Commercial,Y,0,0,
94019,3,2022,Gas- Commercial,Y,0,0,
94022,1,2022,Gas- Commercial,Y,0,0,
94022,2,2022,Gas- Commercial,Y,0,0,
94022,3,2022,Gas- Commercial,Y,0,0,
94024,1,2022,Gas- Commercial,Y,0,0,
94024,2,2022,Gas- Commercial,Y,0,0,
94024,3,2022,Gas- Commercial,Y,0,0,
94025,1,2022,Gas- Commercial,Y,0,0,
94025,2,2022,Gas- Commercial,Y,0,0,
94025,3,2022,Gas- Commercial,Y,0,0,
94027,1,2022,Gas- Commercial,Y,0,0,
94027,2,2022,Gas- Commercial,Y,0,0,
94027,3,2022,Gas- Commercial,Y,0,0,
94028,1,2022,Gas- Commercial,Y,0,0,
94028,2,2022,Gas- Commercial,Y,0,0,
94028,3,2022,Gas- Commercial,Y,0,0,
94030,1,2022,Gas- Commercial,Y,274,"199,691",729
94030,2,2022,Gas- Commercial,Y,274,"170,357",622
94030,3,2022,Gas- Commercial,Y,275,"176,375",641
94038,1,2022,Gas- Commercial,Y,0,0,
94038,2,2022,Gas- Commercial,Y,0,0,
94038,3,2022,Gas- Commercial,Y,0,0,
94040,1,2022,Gas- Commercial,Y,0,0,
94040,2,2022,Gas- Commercial,Y,0,0,
94040,3,2022,Gas- Commercial,Y,0,0,
94041,1,2022,Gas- Commercial,Y,0,0,
94041,2,2022,Gas- Commercial,Y,0,0,
94041,3,2022,Gas- Commercial,Y,0,0,
94043,1,2022,Gas- Commercial,Y,"2,231","2,358,429","1,057"
94043,2,2022,Gas- Commercial,Y,"2,235","1,985,619",888
94043,3,2022,Gas- Commercial,Y,"1,883","1,353,554",719
94044,1,2022,Gas- Commercial,Y,306,"106,339",348
94044,2,2022,Gas- Commercial,Y,306,"94,260",308
94044,3,2022,Gas- Commercial,Y,306,"101,366",331
94061,1,2022,Gas- Commercial,Y,0,0,
94061,2,2022,Gas- Commercial,Y,0,0,
94061,3,2022,Gas- Commercial,Y,0,0,
94062,1,2022,Gas- Commercial,Y,226,"156,124",691
94062,2,2022,Gas- Commercial,Y,225,"129,181",574
94062,3,2022,Gas- Commercial,Y,224,"117,607",525
94063,1,2022,Gas- Commercial,Y,"2,013","1,672,113",831
94063,2,2022,Gas- Commercial,Y,"2,009","1,445,087",719
94063,3,2022,Gas- Commercial,Y,"2,003","1,327,248",663
94065,1,2022,Gas- Commercial,Y,0,0,
94065,2,2022,Gas- Commercial,Y,0,0,
94065,3,2022,Gas- Commercial,Y,0,0,
94066,1,2022,Gas- Commercial,N,413,"210,674",510
94066,2,2022,Gas- Commercial,N,413,"184,293",446
94066,3,2022,Gas- Commercial,N,412,"191,198",464
94070,1,2022,Gas- Commercial,N,935,"322,948",345
94070,2,2022,Gas- Commercial,N,930,"268,879",289
94070,3,2022,Gas- Commercial,Y,"1,393","384,965",276
94080,1,2022,Gas- Commercial,N,"1,066","1,344,646","1,261"
94080,2,2022,Gas- Commercial,N,"1,061","1,174,253","1,107"
94080,3,2022,Gas- Commercial,N,"1,060","1,310,781","1,237"
94085,1,2022,Gas- Commercial,Y,0,0,
94085,2,2022,Gas- Commercial,Y,0,0,
94085,3,2022,Gas- Commercial,Y,0,0,
94086,1,2022,Gas- Commercial,N,359,"296,535",826
94086,2,2022,Gas- Commercial,N,361,"244,689",678
94086,3,2022,Gas- Commercial,Y,0,0,
94087,1,2022,Gas- Commercial,Y,0,0,
94087,2,2022,Gas- Commercial,Y,0,0,
94087,3,2022,Gas- Commercial,Y,0,0,
94089,1,2022,Gas- Commercial,Y,0,0,
94089,2,2022,Gas- Commercial,Y,0,0,
94089,3,2022,Gas- Commercial,Y,0,0,
94102,1,2022,Gas- Commercial,N,504,"402,880",799
94102,2,2022,Gas- Commercial,N,501,"341,787",682
94102,3,2022,Gas- Commercial,N,504,"373,090",740
94103,1,2022,Gas- Commercial,N,"1,134","576,818",509
94103,2,2022,Gas- Commercial,N,"1,131","467,270",413
94103,3,2022,Gas- Commercial,N,"1,133","499,796",441
94104,1,2022,Gas- Commercial,Y,0,0,
94104,2,2022,Gas- Commercial,Y,0,0,
94104,3,2022,Gas- Commercial,Y,0,0,
94105,1,2022,Gas- Commercial,N,187,"432,997","2,315"
94105,2,2022,Gas- Commercial,N,187,"353,883","1,892"
94105,3,2022,Gas- Commercial,N,187,"405,455","2,168"
94107,1,2022,Gas- Commercial,Y,816,"653,521",801
94107,2,2022,Gas- Commercial,Y,820,"551,775",673
94107,3,2022,Gas- Commercial,Y,820,"596,056",727
94108,1,2022,Gas- Commercial,N,468,"192,554",411
94108,2,2022,Gas- Commercial,N,466,"159,224",342
94108,3,2022,Gas- Commercial,N,466,"171,840",369
94109,1,2022,Gas- Commercial,N,687,"334,057",486
94109,2,2022,Gas- Commercial,N,683,"283,002",414
94109,3,2022,Gas- Commercial,N,685,"318,906",466
94110,1,2022,Gas- Commercial,N,"1,088","328,433",302
94110,2,2022,Gas- Commercial,Y,"1,620","408,051",252
94110,3,2022,Gas- Commercial,N,"1,093","305,497",280
94111,1,2022,Gas- Commercial,Y,326,"489,614","1,502"
94111,2,2022,Gas- Commercial,Y,322,"382,870","1,189"
94111,3,2022,Gas- Commercial,Y,323,"417,440","1,292"
94112,1,2022,Gas- Commercial,Y,895,"344,037",384
94112,2,2022,Gas- Commercial,Y,722,"251,571",348
94112,3,2022,Gas- Commercial,Y,899,"324,159",361
94114,1,2022,Gas- Commercial,Y,935,"277,835",297
94114,2,2022,Gas- Commercial,Y,0,0,
94114,3,2022,Gas- Commercial,Y,936,"258,977",277
94115,1,2022,Gas- Commercial,N,465,"236,570",509
94115,2,2022,Gas- Commercial,Y,0,0,
94115,3,2022,Gas- Commercial,N,470,"231,385",492
94116,1,2022,Gas- Commercial,Y,0,0,
94116,2,2022,Gas- Commercial,N,276,"76,166",276
94116,3,2022,Gas- Commercial,Y,0,0,
94117,1,2022,Gas- Commercial,Y,0,0,
94117,2,2022,Gas- Commercial,Y,0,0,
94117,3,2022,Gas- Commercial,Y,0,0,
94118,1,2022,Gas- Commercial,Y,617,"351,744",570
94118,2,2022,Gas- Commercial,Y,"1,486","662,162",446
94118,3,2022,Gas- Commercial,Y,615,"307,997",501
94121,1,2022,Gas- Commercial,Y,0,0,
94121,2,2022,Gas- Commercial,Y,0,0,
94121,3,2022,Gas- Commercial,Y,0,0,
94122,1,2022,Gas- Commercial,Y,"1,170","328,201",281
94122,2,2022,Gas- Commercial,Y,898,"209,526",233
94122,3,2022,Gas- Commercial,Y,"1,171","321,917",275
94123,1,2022,Gas- Commercial,N,485,"138,165",285
94123,2,2022,Gas- Commercial,N,485,"122,071",252
94123,3,2022,Gas- Commercial,N,491,"132,758",270
94124,1,2022,Gas- Commercial,N,686,"231,181",337
94124,2,2022,Gas- Commercial,Y,864,"274,298",317
94124,3,2022,Gas- Commercial,N,688,"223,393",325
94127,1,2022,Gas- Commercial,Y,0,0,
94127,2,2022,Gas- Commercial,Y,0,0,
94127,3,2022,Gas- Commercial,Y,0,0,
94128,1,2022,Gas- Commercial,Y,0,0,
94128,2,2022,Gas- Commercial,Y,0,0,
94128,3,2022,Gas- Commercial,Y,0,0,
94129,1,2022,Gas- Commercial,Y,0,0,
94129,2,2022,Gas- Commercial,Y,0,0,
94129,3,2022,Gas- Commercial,Y,0,0,
94131,1,2022,Gas- Commercial,Y,0,0,
94131,2,2022,Gas- Commercial,Y,0,0,
94131,3,2022,Gas- Commercial,Y,0,0,
94132,1,2022,Gas- Commercial,N,157,"107,856",687
94132,2,2022,Gas- Commercial,N,158,"93,690",593
94132,3,2022,Gas- Commercial,N,157,"103,175",657
94133,1,2022,Gas- Commercial,N,604,"243,481",403
94133,2,2022,Gas- Commercial,N,604,"214,348",355
94133,3,2022,Gas- Commercial,N,601,"237,483",395
94134,1,2022,Gas- Commercial,Y,0,0,
94134,2,2022,Gas- Commercial,Y,0,0,
94134,3,2022,Gas- Commercial,Y,0,0,
94158,1,2022,Gas- Commercial,Y,0,0,
94158,2,2022,Gas- Commercial,Y,0,0,
94158,3,2022,Gas- Commercial,Y,0,0,
94303,1,2022,Gas- Commercial,Y,0,0,
94303,2,2022,Gas- Commercial,Y,0,0,
94303,3,2022,Gas- Commercial,Y,0,0,
94304,1,2022,Gas- Commercial,Y,0,0,
94304,2,2022,Gas- Commercial,Y,0,0,
94304,3,2022,Gas- Commercial,Y,0,0,
94305,1,2022,Gas- Commercial,Y,0,0,
94305,2,2022,Gas- Commercial,Y,0,0,
94305,3,2022,Gas- Commercial,Y,0,0,
94306,1,2022,Gas- Commercial,Y,0,0,
94306,2,2022,Gas- Commercial,Y,0,0,
94306,3,2022,Gas- Commercial,Y,0,0,
94401,1,2022,Gas- Commercial,Y,"1,887","1,338,550",709
94401,2,2022,Gas- Commercial,Y,"1,887","1,155,769",612
94401,3,2022,Gas- Commercial,Y,"1,925","1,311,654",681
94402,1,2022,Gas- Commercial,Y,495,"296,406",599
94402,2,2022,Gas- Commercial,Y,497,"263,391",530
94402,3,2022,Gas- Commercial,Y,0,0,
94403,1,2022,Gas- Commercial,Y,0,0,
94403,2,2022,Gas- Commercial,Y,0,0,
94403,3,2022,Gas- Commercial,Y,0,0,
94404,1,2022,Gas- Commercial,Y,0,0,
94404,2,2022,Gas- Commercial,Y,0,0,
94404,3,2022,Gas- Commercial,Y,0,0,
94501,1,2022,Gas- Commercial,N,763,"440,756",578
94501,2,2022,Gas- Commercial,N,763,"385,171",505
94501,3,2022,Gas- Commercial,N,763,"379,647",498
94502,1,2022,Gas- Commercial,N,98,"134,842","1,376"
94502,2,2022,Gas- Commercial,Y,0,0,
94502,3,2022,Gas- Commercial,Y,0,0,
94503,1,2022,Gas- Commercial,Y,0,0,
94503,2,2022,Gas- Commercial,Y,0,0,
94503,3,2022,Gas- Commercial,Y,0,0,
94505,1,2022,Gas- Commercial,Y,0,0,
94505,2,2022,Gas- Commercial,Y,0,0,
94505,3,2022,Gas- Commercial,Y,0,0,
94506,1,2022,Gas- Commercial,Y,0,0,
94506,2,2022,Gas- Commercial,Y,183,"117,720",643
94506,3,2022,Gas- Commercial,Y,126,"88,971",706
94507,1,2022,Gas- Commercial,Y,0,0,
94507,2,2022,Gas- Commercial,Y,0,0,
94507,3,2022,Gas- Commercial,Y,0,0,
94508,1,2022,Gas- Commercial,Y,0,0,
94508,2,2022,Gas- Commercial,Y,0,0,
94508,3,2022,Gas- Commercial,Y,0,0,
94509,1,2022,Gas- Commercial,Y,0,0,
94509,2,2022,Gas- Commercial,Y,0,0,
94509,3,2022,Gas- Commercial,Y,0,0,
94510,1,2022,Gas- Commercial,N,537,"185,146",345
94510,2,2022,Gas- Commercial,N,535,"150,332",281
94510,3,2022,Gas- Commercial,N,536,"124,660",233
94513,1,2022,Gas- Commercial,Y,0,0,
94513,2,2022,Gas- Commercial,Y,"1,192","375,106",315
94513,3,2022,Gas- Commercial,Y,0,0,
94514,1,2022,Gas- Commercial,Y,0,0,
94514,2,2022,Gas- Commercial,Y,0,0,
94514,3,2022,Gas- Commercial,Y,0,0,
94515,1,2022,Gas- Commercial,Y,0,0,
94515,2,2022,Gas- Commercial,Y,0,0,
94515,3,2022,Gas- Commercial,Y,0,0,
94517,1,2022,Gas- Commercial,Y,0,0,
94517,2,2022,Gas- Commercial,Y,0,0,
94517,3,2022,Gas- Commercial,Y,0,0,
94518,1,2022,Gas- Commercial,Y,0,0,
94518,2,2022,Gas- Commercial,Y,0,0,
94518,3,2022,Gas- Commercial,Y,0,0,
94519,1,2022,Gas- Commercial,Y,481,"169,793",353
94519,2,2022,Gas- Commercial,Y,481,"143,366",298
94519,3,2022,Gas- Commercial,Y,479,"113,065",236
94520,1,2022,Gas- Commercial,Y,"3,853","1,824,985",474
94520,2,2022,Gas- Commercial,Y,"5,036","2,174,113",432
94520,3,2022,Gas- Commercial,Y,"6,333","2,292,802",362
94521,1,2022,Gas- Commercial,Y,0,0,
94521,2,2022,Gas- Commercial,Y,0,0,
94521,3,2022,Gas- Commercial,Y,0,0,
94523,1,2022,Gas- Commercial,Y,0,0,
94523,2,2022,Gas- Commercial,Y,0,0,
94523,3,2022,Gas- Commercial,Y,0,0,
94525,1,2022,Gas- Commercial,Y,0,0,
94525,2,2022,Gas- Commercial,Y,0,0,
94525,3,2022,Gas- Commercial,Y,0,0,
