ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALTHM,AVERAGETHM
94521,11,2022,Gas- Commercial,Y,0,0,
94521,12,2022,Gas- Commercial,Y,0,0,
94523,10,2022,Gas- Commercial,Y,0,0,
94523,11,2022,Gas- Commercial,Y,0,0,
94523,12,2022,Gas- Commercial,Y,0,0,
94525,10,2022,Gas- Commercial,Y,0,0,
94525,11,2022,Gas- Commercial,Y,0,0,
94525,12,2022,Gas- Commercial,Y,0,0,
94526,10,2022,Gas- Commercial,Y,536,"128,854",240
94526,11,2022,Gas- Commercial,Y,0,0,
94526,12,2022,Gas- Commercial,Y,0,0,
94528,10,2022,Gas- Commercial,Y,0,0,
94528,11,2022,Gas- Commercial,Y,0,0,
94528,12,2022,Gas- Commercial,Y,0,0,
94530,10,2022,Gas- Commercial,N,346,"54,613",158
94530,11,2022,Gas- Commercial,N,345,"83,095",241
94530,12,2022,Gas- Commercial,Y,359,"121,502",338
94531,10,2022,Gas- Commercial,Y,0,0,
94531,11,2022,Gas- Commercial,Y,0,0,
94531,12,2022,Gas- Commercial,Y,0,0,
94533,10,2022,Gas- Commercial,Y,852,"274,778",323
94533,11,2022,Gas- Commercial,Y,851,"449,919",529
94533,12,2022,Gas- Commercial,Y,851,"617,745",726
94534,10,2022,Gas- Commercial,Y,0,0,
94534,11,2022,Gas- Commercial,N,357,"201,160",563
94534,12,2022,Gas- Commercial,N,357,"270,015",756
94535,10,2022,Gas- Commercial,Y,0,0,
94535,11,2022,Gas- Commercial,Y,0,0,
94535,12,2022,Gas- Commercial,Y,0,0,
94536,10,2022,Gas- Commercial,Y,0,0,
94536,11,2022,Gas- Commercial,Y,0,0,
94536,12,2022,Gas- Commercial,N,438,"190,108",434
94538,10,2022,Gas- Commercial,N,"1,344","702,716",523
94538,11,2022,Gas- Commercial,N,"1,344","1,099,670",818
94538,12,2022,Gas- Commercial,N,"1,345","1,346,044","1,001"
94539,10,2022,Gas- Commercial,Y,487,"120,764",248
94539,11,2022,Gas- Commercial,Y,488,"211,344",433
94539,12,2022,Gas- Commercial,Y,490,"281,590",575
94541,10,2022,Gas- Commercial,N,732,"120,615",165
94541,11,2022,Gas- Commercial,N,733,"188,521",257
94541,12,2022,Gas- Commercial,N,731,"247,868",339
94542,10,2022,Gas- Commercial,Y,0,0,
94542,11,2022,Gas- Commercial,Y,0,0,
94542,12,2022,Gas- Commercial,Y,0,0,
94544,10,2022,Gas- Commercial,N,745,"206,333",277
94544,11,2022,Gas- Commercial,Y,767,"346,503",452
94544,12,2022,Gas- Commercial,Y,768,"412,722",537
94545,10,2022,Gas- Commercial,N,"1,189","340,524",286
94545,11,2022,Gas- Commercial,N,"1,189","514,527",433
94545,12,2022,Gas- Commercial,N,"1,191","656,995",552
94546,10,2022,Gas- Commercial,Y,0,0,
94546,11,2022,Gas- Commercial,Y,803,"291,331",363
94546,12,2022,Gas- Commercial,Y,802,"349,038",435
94547,10,2022,Gas- Commercial,Y,0,0,
94547,11,2022,Gas- Commercial,Y,0,0,
94547,12,2022,Gas- Commercial,Y,0,0,
94549,10,2022,Gas- Commercial,Y,0,0,
94549,11,2022,Gas- Commercial,Y,0,0,
94549,12,2022,Gas- Commercial,Y,0,0,
94550,10,2022,Gas- Commercial,Y,810,"210,932",260
94550,11,2022,Gas- Commercial,Y,"1,351","720,916",534
94550,12,2022,Gas- Commercial,N,680,"419,620",617
94551,10,2022,Gas- Commercial,Y,969,"238,085",246
94551,11,2022,Gas- Commercial,Y,967,"446,735",462
94551,12,2022,Gas- Commercial,Y,969,"586,592",605
94552,10,2022,Gas- Commercial,Y,0,0,
94552,11,2022,Gas- Commercial,Y,0,0,
94552,12,2022,Gas- Commercial,Y,0,0,
94553,10,2022,Gas- Commercial,Y,0,0,
94553,11,2022,Gas- Commercial,Y,0,0,
94553,12,2022,Gas- Commercial,Y,"1,955","1,163,842",595
94555,10,2022,Gas- Commercial,Y,0,0,
94555,11,2022,Gas- Commercial,Y,0,0,
94555,12,2022,Gas- Commercial,Y,0,0,
94556,10,2022,Gas- Commercial,Y,0,0,
94556,11,2022,Gas- Commercial,Y,0,0,
94556,12,2022,Gas- Commercial,Y,0,0,
94558,10,2022,Gas- Commercial,Y,"2,496","880,044",353
94558,11,2022,Gas- Commercial,Y,978,"549,826",562
94558,12,2022,Gas- Commercial,Y,974,"628,131",645
94559,10,2022,Gas- Commercial,Y,0,0,
94559,11,2022,Gas- Commercial,N,713,"282,654",396
94559,12,2022,Gas- Commercial,N,712,"347,439",488
94560,10,2022,Gas- Commercial,Y,699,"355,055",508
94560,11,2022,Gas- Commercial,Y,700,"490,965",701
94560,12,2022,Gas- Commercial,Y,702,"607,811",866
94561,10,2022,Gas- Commercial,Y,0,0,
94561,11,2022,Gas- Commercial,Y,0,0,
94561,12,2022,Gas- Commercial,Y,0,0,
94563,10,2022,Gas- Commercial,Y,0,0,
94563,11,2022,Gas- Commercial,Y,0,0,
94563,12,2022,Gas- Commercial,Y,289,"179,381",621
94564,10,2022,Gas- Commercial,Y,0,0,
94564,11,2022,Gas- Commercial,Y,0,0,
94564,12,2022,Gas- Commercial,N,285,"120,993",425
94565,10,2022,Gas- Commercial,Y,0,0,
94565,11,2022,Gas- Commercial,Y,0,0,
94565,12,2022,Gas- Commercial,Y,0,0,
94566,10,2022,Gas- Commercial,Y,"1,321","460,549",349
94566,11,2022,Gas- Commercial,N,739,"285,841",387
94566,12,2022,Gas- Commercial,N,739,"353,279",478
94568,10,2022,Gas- Commercial,N,651,"243,965",375
94568,11,2022,Gas- Commercial,Y,"1,661","1,081,938",651
94568,12,2022,Gas- Commercial,Y,"1,664","1,398,568",840
94569,10,2022,Gas- Commercial,Y,0,0,
94569,11,2022,Gas- Commercial,Y,0,0,
94569,12,2022,Gas- Commercial,Y,0,0,
94571,10,2022,Gas- Commercial,Y,0,0,
94571,11,2022,Gas- Commercial,Y,158,"33,596",213
94571,12,2022,Gas- Commercial,Y,158,"48,466",307
94572,10,2022,Gas- Commercial,Y,0,0,
94572,11,2022,Gas- Commercial,Y,0,0,
94572,12,2022,Gas- Commercial,Y,0,0,
94574,10,2022,Gas- Commercial,Y,309,"142,191",460
94574,11,2022,Gas- Commercial,Y,310,"191,014",616
94574,12,2022,Gas- Commercial,Y,312,"206,119",661
94576,10,2022,Gas- Commercial,Y,0,0,
94576,11,2022,Gas- Commercial,Y,0,0,
94576,12,2022,Gas- Commercial,Y,0,0,
94577,10,2022,Gas- Commercial,Y,"2,742","713,543",260
94577,11,2022,Gas- Commercial,Y,"1,568","602,132",384
94577,12,2022,Gas- Commercial,Y,"1,453","681,066",469
94578,10,2022,Gas- Commercial,Y,0,0,
94578,11,2022,Gas- Commercial,Y,577,"201,818",350
94578,12,2022,Gas- Commercial,Y,699,"318,077",455
94579,10,2022,Gas- Commercial,Y,0,0,
94579,11,2022,Gas- Commercial,Y,0,0,
94579,12,2022,Gas- Commercial,Y,0,0,
94580,10,2022,Gas- Commercial,N,209,"39,971",191
94580,11,2022,Gas- Commercial,Y,0,0,
94580,12,2022,Gas- Commercial,Y,0,0,
94582,10,2022,Gas- Commercial,Y,0,0,
94582,11,2022,Gas- Commercial,Y,0,0,
94582,12,2022,Gas- Commercial,Y,0,0,
94583,10,2022,Gas- Commercial,Y,572,"279,582",489
94583,11,2022,Gas- Commercial,Y,0,0,
94583,12,2022,Gas- Commercial,Y,0,0,
94585,10,2022,Gas- Commercial,Y,0,0,
94585,11,2022,Gas- Commercial,Y,0,0,
94585,12,2022,Gas- Commercial,N,236,"99,500",422
94586,10,2022,Gas- Commercial,Y,0,0,
94586,11,2022,Gas- Commercial,Y,0,0,
94586,12,2022,Gas- Commercial,Y,0,0,
94587,10,2022,Gas- Commercial,Y,"1,101","352,875",321
94587,11,2022,Gas- Commercial,Y,"1,107","517,510",467
94587,12,2022,Gas- Commercial,N,671,"441,054",657
94588,10,2022,Gas- Commercial,Y,0,0,
94588,11,2022,Gas- Commercial,Y,677,"616,366",910
94588,12,2022,Gas- Commercial,N,586,"670,547","1,144"
94589,10,2022,Gas- Commercial,Y,0,0,
94589,11,2022,Gas- Commercial,Y,0,0,
94589,12,2022,Gas- Commercial,Y,0,0,
94590,10,2022,Gas- Commercial,Y,972,"193,869",199
94590,11,2022,Gas- Commercial,Y,975,"314,628",323
94590,12,2022,Gas- Commercial,Y,975,"415,926",427
94591,10,2022,Gas- Commercial,Y,0,0,
94591,11,2022,Gas- Commercial,Y,456,"221,110",485
94591,12,2022,Gas- Commercial,Y,457,"270,073",591
94595,10,2022,Gas- Commercial,Y,0,0,
94595,11,2022,Gas- Commercial,Y,0,0,
94595,12,2022,Gas- Commercial,Y,0,0,
94596,10,2022,Gas- Commercial,Y,713,"223,340",313
94596,11,2022,Gas- Commercial,Y,713,"401,717",563
94596,12,2022,Gas- Commercial,Y,716,"517,148",722
94597,10,2022,Gas- Commercial,N,226,"77,098",341
94597,11,2022,Gas- Commercial,N,227,"142,165",626
94597,12,2022,Gas- Commercial,N,226,"179,223",793
94598,10,2022,Gas- Commercial,Y,0,0,
94598,11,2022,Gas- Commercial,N,288,"199,727",693
94598,12,2022,Gas- Commercial,N,287,"248,743",867
94599,10,2022,Gas- Commercial,Y,0,0,
94599,11,2022,Gas- Commercial,Y,0,0,
94599,12,2022,Gas- Commercial,Y,0,0,
94601,10,2022,Gas- Commercial,Y,767,"190,551",248
94601,11,2022,Gas- Commercial,Y,"1,001","381,456",381
94601,12,2022,Gas- Commercial,Y,"1,001","465,403",465
94602,10,2022,Gas- Commercial,N,232,"38,347",165
94602,11,2022,Gas- Commercial,Y,0,0,
94602,12,2022,Gas- Commercial,Y,0,0,
94603,10,2022,Gas- Commercial,Y,0,0,
94603,11,2022,Gas- Commercial,Y,0,0,
94603,12,2022,Gas- Commercial,Y,0,0,
94605,10,2022,Gas- Commercial,Y,0,0,
94605,11,2022,Gas- Commercial,Y,0,0,
94605,12,2022,Gas- Commercial,Y,0,0,
94606,10,2022,Gas- Commercial,Y,0,0,
94606,11,2022,Gas- Commercial,Y,718,"222,038",309
94606,12,2022,Gas- Commercial,N,418,"145,102",347
94607,10,2022,Gas- Commercial,N,692,"169,987",246
94607,11,2022,Gas- Commercial,N,695,"256,192",369
94607,12,2022,Gas- Commercial,N,690,"341,515",495
94608,10,2022,Gas- Commercial,Y,"1,011","421,882",417
94608,11,2022,Gas- Commercial,Y,"1,011","592,011",586
94608,12,2022,Gas- Commercial,Y,"1,012","733,897",725
94609,10,2022,Gas- Commercial,Y,0,0,
94609,11,2022,Gas- Commercial,Y,0,0,
94609,12,2022,Gas- Commercial,Y,0,0,
94610,10,2022,Gas- Commercial,Y,0,0,
94610,11,2022,Gas- Commercial,Y,0,0,
94610,12,2022,Gas- Commercial,Y,0,0,
94611,10,2022,Gas- Commercial,Y,877,"219,568",250
94611,11,2022,Gas- Commercial,Y,580,"226,266",390
94611,12,2022,Gas- Commercial,Y,673,"320,277",476
94612,10,2022,Gas- Commercial,N,511,"214,759",420
94612,11,2022,Gas- Commercial,N,507,"330,314",652
94612,12,2022,Gas- Commercial,N,508,"416,114",819
94613,10,2022,Gas- Commercial,Y,0,0,
94613,11,2022,Gas- Commercial,Y,0,0,
94613,12,2022,Gas- Commercial,Y,0,0,
94618,10,2022,Gas- Commercial,Y,0,0,
94618,11,2022,Gas- Commercial,Y,0,0,
94618,12,2022,Gas- Commercial,Y,0,0,
94619,10,2022,Gas- Commercial,Y,0,0,
94619,11,2022,Gas- Commercial,Y,0,0,
94619,12,2022,Gas- Commercial,Y,0,0,
94621,10,2022,Gas- Commercial,Y,572,"254,228",444
94621,11,2022,Gas- Commercial,N,475,"214,517",452
94621,12,2022,Gas- Commercial,N,476,"278,642",585
94702,10,2022,Gas- Commercial,Y,476,"58,790",124
94702,11,2022,Gas- Commercial,Y,476,"100,357",211
94702,12,2022,Gas- Commercial,N,268,"70,330",262
94703,10,2022,Gas- Commercial,Y,0,0,
94703,11,2022,Gas- Commercial,Y,0,0,
94703,12,2022,Gas- Commercial,Y,0,0,
94704,10,2022,Gas- Commercial,Y,"1,210","416,723",344
94704,11,2022,Gas- Commercial,Y,"1,207","605,840",502
94704,12,2022,Gas- Commercial,Y,"1,321","716,214",542
94705,10,2022,Gas- Commercial,Y,0,0,
94705,11,2022,Gas- Commercial,Y,0,0,
94705,12,2022,Gas- Commercial,Y,0,0,
94706,10,2022,Gas- Commercial,Y,476,"70,491",148
94706,11,2022,Gas- Commercial,Y,474,"96,256",203
94706,12,2022,Gas- Commercial,Y,474,"119,635",252
94707,10,2022,Gas- Commercial,Y,0,0,
94707,11,2022,Gas- Commercial,Y,0,0,
94707,12,2022,Gas- Commercial,Y,0,0,
94708,10,2022,Gas- Commercial,Y,0,0,
94708,11,2022,Gas- Commercial,Y,0,0,
94708,12,2022,Gas- Commercial,Y,0,0,
94709,10,2022,Gas- Commercial,Y,0,0,
94709,11,2022,Gas- Commercial,Y,0,0,
94709,12,2022,Gas- Commercial,Y,0,0,
94710,10,2022,Gas- Commercial,N,695,"228,667",329
94710,11,2022,Gas- Commercial,N,698,"321,571",461
94710,12,2022,Gas- Commercial,N,698,"395,756",567
94720,10,2022,Gas- Commercial,Y,0,0,
94720,11,2022,Gas- Commercial,Y,0,0,
94720,12,2022,Gas- Commercial,Y,0,0,
94801,10,2022,Gas- Commercial,Y,0,0,
94801,11,2022,Gas- Commercial,Y,0,0,
94801,12,2022,Gas- Commercial,Y,0,0,
94803,10,2022,Gas- Commercial,Y,0,0,
94803,11,2022,Gas- Commercial,Y,0,0,
94803,12,2022,Gas- Commercial,Y,0,0,
94804,10,2022,Gas- Commercial,Y,"1,472","503,104",342
94804,11,2022,Gas- Commercial,N,560,"295,171",527
94804,12,2022,Gas- Commercial,N,558,"372,536",668
94805,10,2022,Gas- Commercial,Y,0,0,
94805,11,2022,Gas- Commercial,Y,0,0,
94805,12,2022,Gas- Commercial,Y,0,0,
94806,10,2022,Gas- Commercial,Y,0,0,
94806,11,2022,Gas- Commercial,Y,911,"429,913",472
94806,12,2022,Gas- Commercial,Y,911,"538,560",591
94901,10,2022,Gas- Commercial,Y,"1,500","278,177",185
94901,11,2022,Gas- Commercial,N,"1,092","327,633",300
94901,12,2022,Gas- Commercial,N,"1,100","417,736",380
94903,10,2022,Gas- Commercial,Y,0,0,
94903,11,2022,Gas- Commercial,Y,0,0,
94903,12,2022,Gas- Commercial,Y,0,0,
94904,10,2022,Gas- Commercial,Y,0,0,
94904,11,2022,Gas- Commercial,Y,0,0,
94904,12,2022,Gas- Commercial,Y,0,0,
94920,10,2022,Gas- Commercial,N,130,"35,279",271
94920,11,2022,Gas- Commercial,N,130,"49,592",381
94920,12,2022,Gas- Commercial,N,129,"59,671",463
94925,10,2022,Gas- Commercial,N,162,"56,388",348
94925,11,2022,Gas- Commercial,N,160,"83,530",522
94925,12,2022,Gas- Commercial,N,159,"100,417",632
94928,10,2022,Gas- Commercial,Y,0,0,
94928,11,2022,Gas- Commercial,Y,0,0,
94928,12,2022,Gas- Commercial,Y,0,0,
94930,10,2022,Gas- Commercial,Y,0,0,
94930,11,2022,Gas- Commercial,Y,0,0,
94930,12,2022,Gas- Commercial,Y,0,0,
94931,10,2022,Gas- Commercial,Y,0,0,
94931,11,2022,Gas- Commercial,Y,0,0,
94931,12,2022,Gas- Commercial,Y,0,0,
94939,10,2022,Gas- Commercial,N,243,"57,483",237
94939,11,2022,Gas- Commercial,N,244,"97,127",398
94939,12,2022,Gas- Commercial,N,242,"116,480",481
94941,10,2022,Gas- Commercial,Y,776,"202,184",261
94941,11,2022,Gas- Commercial,Y,778,"295,486",380
94941,12,2022,Gas- Commercial,Y,780,"346,657",444
94945,10,2022,Gas- Commercial,N,379,"95,910",253
94945,11,2022,Gas- Commercial,Y,547,"211,267",386
94945,12,2022,Gas- Commercial,Y,548,"260,186",475
94947,10,2022,Gas- Commercial,N,168,"36,028",214
94947,11,2022,Gas- Commercial,Y,0,0,
94947,12,2022,Gas- Commercial,Y,0,0,
94949,10,2022,Gas- Commercial,Y,733,"216,936",296
94949,11,2022,Gas- Commercial,Y,738,"376,457",510
94949,12,2022,Gas- Commercial,Y,736,"468,767",637
94951,10,2022,Gas- Commercial,Y,0,0,
94951,11,2022,Gas- Commercial,Y,0,0,
94951,12,2022,Gas- Commercial,Y,0,0,
94952,10,2022,Gas- Commercial,N,834,"178,092",214
94952,11,2022,Gas- Commercial,N,835,"295,162",353
94952,12,2022,Gas- Commercial,N,837,"339,314",405
94954,10,2022,Gas- Commercial,N,531,"209,919",395
94954,11,2022,Gas- Commercial,N,532,"320,644",603
94954,12,2022,Gas- Commercial,N,533,"374,719",703
94960,10,2022,Gas- Commercial,Y,0,0,
94960,11,2022,Gas- Commercial,Y,411,"171,492",417
94960,12,2022,Gas- Commercial,Y,412,"193,563",470
94965,10,2022,Gas- Commercial,Y,0,0,
94965,11,2022,Gas- Commercial,Y,0,0,
94965,12,2022,Gas- Commercial,Y,0,0,
95002,10,2022,Gas- Commercial,Y,0,0,
95002,11,2022,Gas- Commercial,Y,0,0,
95002,12,2022,Gas- Commercial,Y,0,0,
95003,10,2022,Gas- Commercial,Y,596,"101,694",171
95003,11,2022,Gas- Commercial,Y,596,"157,115",264
95003,12,2022,Gas- Commercial,Y,598,"169,600",284
95004,10,2022,Gas- Commercial,Y,0,0,
95004,11,2022,Gas- Commercial,Y,0,0,
95004,12,2022,Gas- Commercial,Y,0,0,
95005,10,2022,Gas- Commercial,Y,0,0,
95005,11,2022,Gas- Commercial,Y,0,0,
95005,12,2022,Gas- Commercial,Y,0,0,
95006,10,2022,Gas- Commercial,N,76,"6,760",89
95006,11,2022,Gas- Commercial,N,76,"13,174",173
95006,12,2022,Gas- Commercial,N,75,"15,008",200
95008,10,2022,Gas- Commercial,Y,"1,096","203,608",186
95008,11,2022,Gas- Commercial,Y,"1,096","337,783",308
95008,12,2022,Gas- Commercial,Y,"1,093","422,575",387
95010,10,2022,Gas- Commercial,N,320,"68,878",215
95010,11,2022,Gas- Commercial,N,321,"95,239",297
95010,12,2022,Gas- Commercial,N,320,"108,335",339
95012,10,2022,Gas- Commercial,Y,0,0,
95012,11,2022,Gas- Commercial,Y,0,0,
95012,12,2022,Gas- Commercial,Y,0,0,
95013,10,2022,Gas- Commercial,Y,0,0,
95013,11,2022,Gas- Commercial,Y,0,0,
95013,12,2022,Gas- Commercial,Y,0,0,
95014,10,2022,Gas- Commercial,Y,"2,865","1,150,151",401
95014,11,2022,Gas- Commercial,Y,"2,742","1,759,484",642
95014,12,2022,Gas- Commercial,Y,"2,753","2,168,369",788
95017,10,2022,Gas- Commercial,Y,0,0,
95017,11,2022,Gas- Commercial,Y,0,0,
95017,12,2022,Gas- Commercial,Y,0,0,
95018,10,2022,Gas- Commercial,Y,0,0,
95018,11,2022,Gas- Commercial,Y,0,0,
95018,12,2022,Gas- Commercial,Y,0,0,
95019,10,2022,Gas- Commercial,Y,0,0,
95019,11,2022,Gas- Commercial,Y,0,0,
95019,12,2022,Gas- Commercial,Y,0,0,
95020,10,2022,Gas- Commercial,N,949,"319,407",337
95020,11,2022,Gas- Commercial,N,948,"461,770",487
95020,12,2022,Gas- Commercial,N,949,"531,513",560
95023,10,2022,Gas- Commercial,Y,"1,281","367,525",287
95023,11,2022,Gas- Commercial,N,577,"263,486",457
95023,12,2022,Gas- Commercial,N,579,"307,382",531
95030,10,2022,Gas- Commercial,N,379,"66,578",176
95030,11,2022,Gas- Commercial,Y,747,"331,835",444
95030,12,2022,Gas- Commercial,Y,746,"397,106",532
95032,10,2022,Gas- Commercial,N,368,"129,493",352
95032,11,2022,Gas- Commercial,Y,0,0,
95032,12,2022,Gas- Commercial,Y,0,0,
95035,10,2022,Gas- Commercial,Y,"1,133","709,482",626
95035,11,2022,Gas- Commercial,Y,"1,131","900,097",796
95035,12,2022,Gas- Commercial,Y,"1,128","1,064,836",944
95037,10,2022,Gas- Commercial,Y,890,"211,031",237
95037,11,2022,Gas- Commercial,Y,895,"377,518",422
95037,12,2022,Gas- Commercial,Y,895,"452,800",506
95039,10,2022,Gas- Commercial,Y,0,0,
95039,11,2022,Gas- Commercial,Y,0,0,
95039,12,2022,Gas- Commercial,Y,0,0,
95043,10,2022,Gas- Commercial,Y,0,0,
95043,11,2022,Gas- Commercial,Y,0,0,
95043,12,2022,Gas- Commercial,Y,0,0,
95045,10,2022,Gas- Commercial,Y,0,0,
95045,11,2022,Gas- Commercial,Y,0,0,
95045,12,2022,Gas- Commercial,Y,0,0,
95046,10,2022,Gas- Commercial,Y,0,0,
95046,11,2022,Gas- Commercial,Y,0,0,
95046,12,2022,Gas- Commercial,Y,0,0,
95050,10,2022,Gas- Commercial,Y,"1,254","560,688",447
95050,11,2022,Gas- Commercial,Y,765,"500,701",655
95050,12,2022,Gas- Commercial,Y,766,"606,740",792
95051,10,2022,Gas- Commercial,Y,0,0,
95051,11,2022,Gas- Commercial,Y,0,0,
95051,12,2022,Gas- Commercial,Y,0,0,
95053,10,2022,Gas- Commercial,Y,0,0,
95053,11,2022,Gas- Commercial,Y,0,0,
95053,12,2022,Gas- Commercial,Y,0,0,
95054,10,2022,Gas- Commercial,N,819,"614,574",750
95054,11,2022,Gas- Commercial,N,821,"948,381","1,155"
95054,12,2022,Gas- Commercial,N,825,"1,152,127","1,397"
95060,10,2022,Gas- Commercial,Y,958,"230,099",240
95060,11,2022,Gas- Commercial,Y,958,"353,365",369
95060,12,2022,Gas- Commercial,Y,961,"429,210",447
95062,10,2022,Gas- Commercial,N,623,"105,502",169
95062,11,2022,Gas- Commercial,N,625,"170,803",273
95062,12,2022,Gas- Commercial,N,628,"196,533",313
95064,10,2022,Gas- Commercial,Y,0,0,
95064,11,2022,Gas- Commercial,Y,0,0,
95064,12,2022,Gas- Commercial,Y,0,0,
95065,10,2022,Gas- Commercial,Y,0,0,
95065,11,2022,Gas- Commercial,Y,0,0,
95065,12,2022,Gas- Commercial,Y,0,0,
95066,10,2022,Gas- Commercial,Y,540,"132,881",246
95066,11,2022,Gas- Commercial,Y,542,"228,107",421
95066,12,2022,Gas- Commercial,Y,544,"266,346",490
95070,10,2022,Gas- Commercial,Y,0,0,
95070,11,2022,Gas- Commercial,Y,0,0,
95070,12,2022,Gas- Commercial,Y,0,0,
95073,10,2022,Gas- Commercial,Y,0,0,
95073,11,2022,Gas- Commercial,Y,0,0,
95073,12,2022,Gas- Commercial,Y,0,0,
95076,10,2022,Gas- Commercial,Y,"1,042","357,785",343
95076,11,2022,Gas- Commercial,Y,"1,045","529,390",507
95076,12,2022,Gas- Commercial,Y,"1,045","565,176",541
95110,10,2022,Gas- Commercial,Y,0,0,
95110,11,2022,Gas- Commercial,N,348,"353,612","1,016"
95110,12,2022,Gas- Commercial,N,345,"482,671","1,399"
95111,10,2022,Gas- Commercial,N,307,"90,552",295
95111,11,2022,Gas- Commercial,N,308,"128,007",416
95111,12,2022,Gas- Commercial,N,311,"149,370",480
95112,10,2022,Gas- Commercial,Y,"2,489","814,348",327
95112,11,2022,Gas- Commercial,N,"1,284","660,453",514
95112,12,2022,Gas- Commercial,Y,"1,481","1,025,194",692
95113,10,2022,Gas- Commercial,Y,0,0,
95113,11,2022,Gas- Commercial,Y,203,"204,680","1,008"
95113,12,2022,Gas- Commercial,Y,0,0,
95116,10,2022,Gas- Commercial,Y,0,0,
95116,11,2022,Gas- Commercial,Y,"1,041","487,499",468
95116,12,2022,Gas- Commercial,Y,"1,044","577,206",553
95117,10,2022,Gas- Commercial,N,124,"26,837",216
95117,11,2022,Gas- Commercial,N,124,"50,666",409
95117,12,2022,Gas- Commercial,N,126,"64,418",511
95118,10,2022,Gas- Commercial,Y,0,0,
95118,11,2022,Gas- Commercial,N,264,"123,606",468
95118,12,2022,Gas- Commercial,N,264,"151,692",575
95119,10,2022,Gas- Commercial,Y,0,0,
95119,11,2022,Gas- Commercial,Y,0,0,
95119,12,2022,Gas- Commercial,Y,0,0,
95120,10,2022,Gas- Commercial,Y,0,0,
95120,11,2022,Gas- Commercial,Y,0,0,
95120,12,2022,Gas- Commercial,Y,0,0,
95121,10,2022,Gas- Commercial,N,167,"67,629",405
95121,11,2022,Gas- Commercial,Y,265,"142,932",539
95121,12,2022,Gas- Commercial,Y,266,"170,696",642
95122,10,2022,Gas- Commercial,N,391,"151,660",388
95122,11,2022,Gas- Commercial,Y,0,0,
95122,12,2022,Gas- Commercial,Y,0,0,
95123,10,2022,Gas- Commercial,Y,806,"247,898",308
95123,11,2022,Gas- Commercial,Y,808,"392,964",486
95123,12,2022,Gas- Commercial,Y,804,"489,716",609
95124,10,2022,Gas- Commercial,Y,701,"165,209",236
95124,11,2022,Gas- Commercial,N,435,"141,597",326
95124,12,2022,Gas- Commercial,N,440,"181,786",413
95125,10,2022,Gas- Commercial,N,728,"116,907",161
95125,11,2022,Gas- Commercial,N,726,"200,469",276
95125,12,2022,Gas- Commercial,N,723,"247,062",342
95126,10,2022,Gas- Commercial,N,560,"161,398",288
95126,11,2022,Gas- Commercial,N,560,"230,618",412
95126,12,2022,Gas- Commercial,N,557,"276,680",497
95127,10,2022,Gas- Commercial,N,262,"64,665",247
95127,11,2022,Gas- Commercial,N,263,"102,258",389
95127,12,2022,Gas- Commercial,N,263,"130,930",498
95128,10,2022,Gas- Commercial,N,565,"162,437",287
95128,11,2022,Gas- Commercial,N,563,"247,997",440
95128,12,2022,Gas- Commercial,N,563,"294,435",523
95129,10,2022,Gas- Commercial,Y,0,0,
95129,11,2022,Gas- Commercial,Y,0,0,
95129,12,2022,Gas- Commercial,Y,0,0,
95130,10,2022,Gas- Commercial,Y,0,0,
95130,11,2022,Gas- Commercial,Y,0,0,
95130,12,2022,Gas- Commercial,Y,0,0,
95131,10,2022,Gas- Commercial,N,929,"207,546",223
95131,11,2022,Gas- Commercial,N,924,"420,446",455
95131,12,2022,Gas- Commercial,N,930,"524,866",564
95132,10,2022,Gas- Commercial,Y,0,0,
95132,11,2022,Gas- Commercial,Y,0,0,
95132,12,2022,Gas- Commercial,Y,0,0,
95133,10,2022,Gas- Commercial,Y,0,0,
95133,11,2022,Gas- Commercial,Y,0,0,
95133,12,2022,Gas- Commercial,Y,0,0,
95134,10,2022,Gas- Commercial,Y,296,"432,196","1,460"
95134,11,2022,Gas- Commercial,Y,297,"703,908","2,370"
95134,12,2022,Gas- Commercial,Y,300,"848,459","2,828"
95135,10,2022,Gas- Commercial,Y,0,0,
95135,11,2022,Gas- Commercial,Y,0,0,
95135,12,2022,Gas- Commercial,Y,0,0,
95136,10,2022,Gas- Commercial,N,181,"37,771",209
95136,11,2022,Gas- Commercial,N,181,"72,746",402
95136,12,2022,Gas- Commercial,N,179,"94,943",530
95138,10,2022,Gas- Commercial,Y,176,"120,603",685
95138,11,2022,Gas- Commercial,Y,176,"186,120","1,057"
95138,12,2022,Gas- Commercial,Y,175,"230,230","1,316"
95139,10,2022,Gas- Commercial,Y,0,0,
95139,11,2022,Gas- Commercial,Y,0,0,
95139,12,2022,Gas- Commercial,Y,0,0,
95148,10,2022,Gas- Commercial,N,96,"33,290",347
95148,11,2022,Gas- Commercial,Y,0,0,
95148,12,2022,Gas- Commercial,Y,0,0,
95192,10,2022,Gas- Commercial,Y,0,0,
95192,11,2022,Gas- Commercial,Y,0,0,
95192,12,2022,Gas- Commercial,Y,0,0,
95202,10,2022,Gas- Commercial,Y,0,0,
95202,11,2022,Gas- Commercial,Y,0,0,
95202,12,2022,Gas- Commercial,Y,0,0,
95203,10,2022,Gas- Commercial,Y,0,0,
95203,11,2022,Gas- Commercial,Y,0,0,
95203,12,2022,Gas- Commercial,Y,0,0,
95204,10,2022,Gas- Commercial,Y,0,0,
