ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALTHM,AVERAGETHM
93304,6,2023,Gas- Commercial,N,591,"76,496",129
93305,4,2023,Gas- Commercial,Y,0,0,
93305,5,2023,Gas- Commercial,N,457,"57,240",125
93305,6,2023,Gas- Commercial,N,460,"51,286",111
93306,4,2023,Gas- Commercial,N,385,"104,388",271
93306,5,2023,Gas- Commercial,Y,0,0,
93306,6,2023,Gas- Commercial,Y,0,0,
93307,4,2023,Gas- Commercial,Y,646,"133,669",207
93307,5,2023,Gas- Commercial,Y,649,"89,671",138
93307,6,2023,Gas- Commercial,Y,649,"78,570",121
93308,4,2023,Gas- Commercial,N,463,"103,956",225
93308,5,2023,Gas- Commercial,Y,850,"170,457",201
93308,6,2023,Gas- Commercial,Y,845,"154,693",183
93309,4,2023,Gas- Commercial,N,381,"72,376",190
93309,5,2023,Gas- Commercial,N,380,"59,799",157
93309,6,2023,Gas- Commercial,N,379,"54,617",144
93311,4,2023,Gas- Commercial,Y,0,0,
93311,5,2023,Gas- Commercial,Y,0,0,
93311,6,2023,Gas- Commercial,Y,0,0,
93313,4,2023,Gas- Commercial,Y,950,"235,694",248
93313,5,2023,Gas- Commercial,Y,949,"191,064",201
93313,6,2023,Gas- Commercial,Y,949,"158,756",167
93314,4,2023,Gas- Commercial,Y,0,0,
93314,5,2023,Gas- Commercial,Y,0,0,
93314,6,2023,Gas- Commercial,Y,0,0,
93432,4,2023,Gas- Commercial,Y,0,0,
93432,5,2023,Gas- Commercial,Y,0,0,
93432,6,2023,Gas- Commercial,Y,0,0,
93446,4,2023,Gas- Commercial,Y,0,0,
93446,5,2023,Gas- Commercial,Y,0,0,
93446,6,2023,Gas- Commercial,Y,0,0,
93450,4,2023,Gas- Commercial,Y,0,0,
93450,5,2023,Gas- Commercial,Y,0,0,
93450,6,2023,Gas- Commercial,Y,0,0,
93461,4,2023,Gas- Commercial,Y,0,0,
93461,5,2023,Gas- Commercial,Y,0,0,
93461,6,2023,Gas- Commercial,Y,0,0,
93516,4,2023,Gas- Commercial,Y,0,0,
93516,5,2023,Gas- Commercial,Y,0,0,
93516,6,2023,Gas- Commercial,Y,0,0,
93523,4,2023,Gas- Commercial,Y,0,0,
93523,5,2023,Gas- Commercial,Y,0,0,
93523,6,2023,Gas- Commercial,Y,0,0,
93555,4,2023,Gas- Commercial,Y,622,"134,505",216
93555,5,2023,Gas- Commercial,Y,618,"81,077",131
93555,6,2023,Gas- Commercial,Y,610,"60,014",98
93561,4,2023,Gas- Commercial,Y,0,0,
93561,5,2023,Gas- Commercial,Y,0,0,
93561,6,2023,Gas- Commercial,Y,0,0,
93562,4,2023,Gas- Commercial,Y,0,0,
93562,5,2023,Gas- Commercial,Y,0,0,
93562,6,2023,Gas- Commercial,Y,0,0,
93608,4,2023,Gas- Commercial,Y,0,0,
93608,5,2023,Gas- Commercial,Y,0,0,
93608,6,2023,Gas- Commercial,Y,0,0,
93610,4,2023,Gas- Commercial,Y,0,0,
93610,5,2023,Gas- Commercial,Y,0,0,
93610,6,2023,Gas- Commercial,Y,0,0,
93611,4,2023,Gas- Commercial,Y,0,0,
93611,5,2023,Gas- Commercial,Y,0,0,
93611,6,2023,Gas- Commercial,Y,0,0,
93612,4,2023,Gas- Commercial,Y,0,0,
93612,5,2023,Gas- Commercial,Y,0,0,
93612,6,2023,Gas- Commercial,Y,0,0,
93616,4,2023,Gas- Commercial,Y,0,0,
93616,5,2023,Gas- Commercial,Y,0,0,
93616,6,2023,Gas- Commercial,Y,0,0,
93619,4,2023,Gas- Commercial,Y,0,0,
93619,5,2023,Gas- Commercial,Y,0,0,
93619,6,2023,Gas- Commercial,Y,0,0,
93620,4,2023,Gas- Commercial,Y,0,0,
93620,5,2023,Gas- Commercial,Y,0,0,
93620,6,2023,Gas- Commercial,Y,0,0,
93622,4,2023,Gas- Commercial,Y,0,0,
93622,5,2023,Gas- Commercial,Y,0,0,
93622,6,2023,Gas- Commercial,Y,0,0,
93625,4,2023,Gas- Commercial,Y,0,0,
93625,5,2023,Gas- Commercial,Y,0,0,
93625,6,2023,Gas- Commercial,Y,0,0,
93627,4,2023,Gas- Commercial,Y,0,0,
93627,5,2023,Gas- Commercial,Y,0,0,
93627,6,2023,Gas- Commercial,Y,0,0,
93630,4,2023,Gas- Commercial,Y,0,0,
93630,5,2023,Gas- Commercial,Y,0,0,
93630,6,2023,Gas- Commercial,Y,0,0,
93635,4,2023,Gas- Commercial,Y,0,0,
93635,5,2023,Gas- Commercial,Y,593,"116,079",196
93635,6,2023,Gas- Commercial,Y,586,"91,655",156
93636,4,2023,Gas- Commercial,Y,0,0,
93636,5,2023,Gas- Commercial,Y,0,0,
93636,6,2023,Gas- Commercial,Y,0,0,
93637,4,2023,Gas- Commercial,Y,901,"410,212",455
93637,5,2023,Gas- Commercial,Y,902,"369,214",409
93637,6,2023,Gas- Commercial,Y,839,"271,152",323
93638,4,2023,Gas- Commercial,N,318,"81,637",257
93638,5,2023,Gas- Commercial,N,320,"65,913",206
93638,6,2023,Gas- Commercial,N,321,"54,174",169
93640,4,2023,Gas- Commercial,Y,0,0,
93640,5,2023,Gas- Commercial,Y,0,0,
93640,6,2023,Gas- Commercial,Y,0,0,
93650,4,2023,Gas- Commercial,Y,0,0,
93650,5,2023,Gas- Commercial,Y,0,0,
93650,6,2023,Gas- Commercial,Y,0,0,
93657,4,2023,Gas- Commercial,Y,0,0,
93657,5,2023,Gas- Commercial,Y,0,0,
93657,6,2023,Gas- Commercial,Y,0,0,
93660,4,2023,Gas- Commercial,Y,0,0,
93660,5,2023,Gas- Commercial,Y,0,0,
93660,6,2023,Gas- Commercial,Y,0,0,
93662,4,2023,Gas- Commercial,Y,478,"119,462",250
93662,5,2023,Gas- Commercial,Y,699,"153,361",219
93662,6,2023,Gas- Commercial,Y,701,"135,176",193
93668,4,2023,Gas- Commercial,Y,0,0,
93668,5,2023,Gas- Commercial,Y,0,0,
93668,6,2023,Gas- Commercial,Y,0,0,
93701,4,2023,Gas- Commercial,Y,0,0,
93701,5,2023,Gas- Commercial,Y,0,0,
93701,6,2023,Gas- Commercial,Y,0,0,
93702,4,2023,Gas- Commercial,Y,0,0,
93702,5,2023,Gas- Commercial,Y,0,0,
93702,6,2023,Gas- Commercial,Y,0,0,
93703,4,2023,Gas- Commercial,Y,0,0,
93703,5,2023,Gas- Commercial,Y,0,0,
93703,6,2023,Gas- Commercial,Y,0,0,
93704,4,2023,Gas- Commercial,Y,0,0,
93704,5,2023,Gas- Commercial,Y,0,0,
93704,6,2023,Gas- Commercial,Y,0,0,
93705,4,2023,Gas- Commercial,Y,0,0,
93705,5,2023,Gas- Commercial,Y,0,0,
93705,6,2023,Gas- Commercial,Y,0,0,
93706,4,2023,Gas- Commercial,Y,0,0,
93706,5,2023,Gas- Commercial,Y,0,0,
93706,6,2023,Gas- Commercial,Y,0,0,
93710,4,2023,Gas- Commercial,Y,0,0,
93710,5,2023,Gas- Commercial,Y,0,0,
93710,6,2023,Gas- Commercial,Y,0,0,
93711,4,2023,Gas- Commercial,Y,"6,509","2,016,652",310
93711,5,2023,Gas- Commercial,Y,"11,270","2,637,565",234
93711,6,2023,Gas- Commercial,Y,"11,316","2,247,059",199
93720,4,2023,Gas- Commercial,Y,"3,569","982,576",275
93720,5,2023,Gas- Commercial,Y,0,0,
93720,6,2023,Gas- Commercial,Y,0,0,
93721,4,2023,Gas- Commercial,Y,0,0,
93721,5,2023,Gas- Commercial,Y,0,0,
93721,6,2023,Gas- Commercial,Y,0,0,
93722,4,2023,Gas- Commercial,Y,0,0,
93722,5,2023,Gas- Commercial,Y,0,0,
93722,6,2023,Gas- Commercial,Y,0,0,
93723,4,2023,Gas- Commercial,Y,0,0,
93723,5,2023,Gas- Commercial,Y,0,0,
93723,6,2023,Gas- Commercial,Y,0,0,
93725,4,2023,Gas- Commercial,Y,0,0,
93725,5,2023,Gas- Commercial,Y,0,0,
93725,6,2023,Gas- Commercial,Y,0,0,
93726,4,2023,Gas- Commercial,Y,0,0,
93726,5,2023,Gas- Commercial,Y,0,0,
93726,6,2023,Gas- Commercial,Y,0,0,
93727,4,2023,Gas- Commercial,Y,"1,415","331,243",234
93727,5,2023,Gas- Commercial,Y,0,0,
93727,6,2023,Gas- Commercial,Y,0,0,
93728,4,2023,Gas- Commercial,Y,0,0,
93728,5,2023,Gas- Commercial,Y,0,0,
93728,6,2023,Gas- Commercial,Y,0,0,
93730,4,2023,Gas- Commercial,Y,0,0,
93730,5,2023,Gas- Commercial,Y,0,0,
93730,6,2023,Gas- Commercial,Y,0,0,
93737,4,2023,Gas- Commercial,Y,0,0,
93737,5,2023,Gas- Commercial,Y,0,0,
93737,6,2023,Gas- Commercial,Y,0,0,
93740,4,2023,Gas- Commercial,Y,0,0,
93740,5,2023,Gas- Commercial,Y,0,0,
93740,6,2023,Gas- Commercial,Y,0,0,
93741,4,2023,Gas- Commercial,Y,0,0,
93741,5,2023,Gas- Commercial,Y,0,0,
93741,6,2023,Gas- Commercial,Y,0,0,
93901,4,2023,Gas- Commercial,Y,"1,200","473,323",394
93901,5,2023,Gas- Commercial,Y,"1,980","745,450",376
93901,6,2023,Gas- Commercial,N,"1,085","217,178",200
93905,4,2023,Gas- Commercial,Y,395,"140,078",355
93905,5,2023,Gas- Commercial,Y,0,0,
93905,6,2023,Gas- Commercial,N,372,"110,331",297
93906,4,2023,Gas- Commercial,N,405,"137,908",341
93906,5,2023,Gas- Commercial,Y,0,0,
93906,6,2023,Gas- Commercial,N,406,"109,866",271
93907,4,2023,Gas- Commercial,Y,527,"175,211",332
93907,5,2023,Gas- Commercial,Y,362,"115,463",319
93907,6,2023,Gas- Commercial,Y,360,"95,732",266
93908,4,2023,Gas- Commercial,Y,0,0,
93908,5,2023,Gas- Commercial,Y,0,0,
93908,6,2023,Gas- Commercial,Y,138,"126,371",916
93921,4,2023,Gas- Commercial,N,147,"46,959",319
93921,5,2023,Gas- Commercial,N,147,"43,243",294
93921,6,2023,Gas- Commercial,N,148,"40,905",276
93923,4,2023,Gas- Commercial,Y,457,"203,093",444
93923,5,2023,Gas- Commercial,Y,456,"185,177",406
93923,6,2023,Gas- Commercial,Y,453,"158,544",350
93924,4,2023,Gas- Commercial,Y,0,0,
93924,5,2023,Gas- Commercial,Y,0,0,
93924,6,2023,Gas- Commercial,Y,0,0,
93925,4,2023,Gas- Commercial,Y,0,0,
93925,5,2023,Gas- Commercial,Y,0,0,
93925,6,2023,Gas- Commercial,Y,0,0,
93926,4,2023,Gas- Commercial,Y,0,0,
93926,5,2023,Gas- Commercial,Y,0,0,
93926,6,2023,Gas- Commercial,Y,0,0,
93927,4,2023,Gas- Commercial,Y,0,0,
93927,5,2023,Gas- Commercial,Y,0,0,
93927,6,2023,Gas- Commercial,Y,0,0,
93930,4,2023,Gas- Commercial,Y,475,"182,134",383
93930,5,2023,Gas- Commercial,Y,480,"178,870",373
93930,6,2023,Gas- Commercial,Y,756,"298,794",395
93933,4,2023,Gas- Commercial,N,287,"86,022",300
93933,5,2023,Gas- Commercial,N,286,"73,880",258
93933,6,2023,Gas- Commercial,N,286,"62,009",217
93940,4,2023,Gas- Commercial,Y,"1,359","753,201",554
93940,5,2023,Gas- Commercial,Y,"1,355","671,791",496
93940,6,2023,Gas- Commercial,Y,"1,357","586,782",432
93944,4,2023,Gas- Commercial,Y,0,0,
93944,5,2023,Gas- Commercial,Y,0,0,
93944,6,2023,Gas- Commercial,Y,0,0,
93950,4,2023,Gas- Commercial,Y,0,0,
93950,5,2023,Gas- Commercial,Y,0,0,
93950,6,2023,Gas- Commercial,Y,0,0,
93953,4,2023,Gas- Commercial,Y,0,0,
93953,5,2023,Gas- Commercial,Y,0,0,
93953,6,2023,Gas- Commercial,Y,0,0,
93955,4,2023,Gas- Commercial,N,462,"151,685",328
93955,5,2023,Gas- Commercial,N,462,"130,853",283
93955,6,2023,Gas- Commercial,N,462,"107,110",232
93960,4,2023,Gas- Commercial,Y,255,"98,048",385
93960,5,2023,Gas- Commercial,Y,270,"96,858",359
93960,6,2023,Gas- Commercial,Y,0,0,
94002,4,2023,Gas- Commercial,Y,0,0,
94002,5,2023,Gas- Commercial,Y,0,0,
94002,6,2023,Gas- Commercial,Y,0,0,
94005,4,2023,Gas- Commercial,Y,0,0,
94005,5,2023,Gas- Commercial,Y,0,0,
94005,6,2023,Gas- Commercial,Y,0,0,
94010,4,2023,Gas- Commercial,N,814,"398,577",490
94010,5,2023,Gas- Commercial,N,818,"340,910",417
94010,6,2023,Gas- Commercial,N,816,"282,231",346
94014,4,2023,Gas- Commercial,Y,550,"306,367",557
94014,5,2023,Gas- Commercial,Y,550,"283,569",516
94014,6,2023,Gas- Commercial,Y,0,0,
94015,4,2023,Gas- Commercial,N,275,"236,667",861
94015,5,2023,Gas- Commercial,N,270,"230,430",853
94015,6,2023,Gas- Commercial,N,271,"200,440",740
94019,4,2023,Gas- Commercial,Y,0,0,
94019,5,2023,Gas- Commercial,Y,0,0,
94019,6,2023,Gas- Commercial,N,229,"71,832",314
94022,4,2023,Gas- Commercial,Y,0,0,
94022,5,2023,Gas- Commercial,Y,0,0,
94022,6,2023,Gas- Commercial,Y,0,0,
94024,4,2023,Gas- Commercial,Y,0,0,
94024,5,2023,Gas- Commercial,Y,0,0,
94024,6,2023,Gas- Commercial,Y,0,0,
94025,4,2023,Gas- Commercial,Y,0,0,
94025,5,2023,Gas- Commercial,Y,"1,020","676,424",663
94025,6,2023,Gas- Commercial,Y,"1,023","490,052",479
94027,4,2023,Gas- Commercial,Y,0,0,
94027,5,2023,Gas- Commercial,Y,0,0,
94027,6,2023,Gas- Commercial,Y,0,0,
94028,4,2023,Gas- Commercial,Y,0,0,
94028,5,2023,Gas- Commercial,Y,0,0,
94028,6,2023,Gas- Commercial,Y,0,0,
94030,4,2023,Gas- Commercial,Y,275,"196,331",714
94030,5,2023,Gas- Commercial,Y,273,"179,115",656
94030,6,2023,Gas- Commercial,Y,273,"143,905",527
94038,4,2023,Gas- Commercial,Y,0,0,
94038,5,2023,Gas- Commercial,Y,0,0,
94038,6,2023,Gas- Commercial,Y,0,0,
94040,4,2023,Gas- Commercial,Y,0,0,
94040,5,2023,Gas- Commercial,Y,0,0,
94040,6,2023,Gas- Commercial,Y,0,0,
94041,4,2023,Gas- Commercial,Y,0,0,
94041,5,2023,Gas- Commercial,Y,0,0,
94041,6,2023,Gas- Commercial,Y,0,0,
94043,4,2023,Gas- Commercial,Y,"1,519","1,040,063",685
94043,5,2023,Gas- Commercial,Y,"1,490","787,998",529
94043,6,2023,Gas- Commercial,Y,"1,485","587,301",395
94044,4,2023,Gas- Commercial,Y,311,"89,967",289
94044,5,2023,Gas- Commercial,Y,312,"82,668",265
94044,6,2023,Gas- Commercial,Y,0,0,
94061,4,2023,Gas- Commercial,Y,0,0,
94061,5,2023,Gas- Commercial,Y,0,0,
94061,6,2023,Gas- Commercial,Y,0,0,
94062,4,2023,Gas- Commercial,Y,224,"111,516",498
94062,5,2023,Gas- Commercial,Y,224,"87,697",392
94062,6,2023,Gas- Commercial,Y,0,0,
94063,4,2023,Gas- Commercial,Y,"1,982","1,177,165",594
94063,5,2023,Gas- Commercial,N,984,"420,074",427
94063,6,2023,Gas- Commercial,N,990,"335,836",339
94065,4,2023,Gas- Commercial,Y,0,0,
94065,5,2023,Gas- Commercial,Y,0,0,
94065,6,2023,Gas- Commercial,Y,0,0,
94066,4,2023,Gas- Commercial,N,410,"178,471",435
94066,5,2023,Gas- Commercial,N,412,"156,907",381
94066,6,2023,Gas- Commercial,Y,0,0,
94070,4,2023,Gas- Commercial,Y,"1,369","350,201",256
94070,5,2023,Gas- Commercial,Y,"1,372","305,116",222
94070,6,2023,Gas- Commercial,Y,"3,047","1,212,166",398
94080,4,2023,Gas- Commercial,N,"1,014","1,346,122","1,328"
94080,5,2023,Gas- Commercial,N,"1,009","1,126,383","1,116"
94080,6,2023,Gas- Commercial,Y,"2,284","1,490,000",652
94085,4,2023,Gas- Commercial,Y,0,0,
94085,5,2023,Gas- Commercial,Y,0,0,
94085,6,2023,Gas- Commercial,Y,0,0,
94086,4,2023,Gas- Commercial,Y,0,0,
94086,5,2023,Gas- Commercial,Y,0,0,
94086,6,2023,Gas- Commercial,Y,0,0,
94087,4,2023,Gas- Commercial,Y,0,0,
94087,5,2023,Gas- Commercial,Y,0,0,
94087,6,2023,Gas- Commercial,Y,0,0,
94089,4,2023,Gas- Commercial,Y,0,0,
94089,5,2023,Gas- Commercial,Y,0,0,
94089,6,2023,Gas- Commercial,Y,0,0,
94102,4,2023,Gas- Commercial,N,497,"430,243",866
94102,5,2023,Gas- Commercial,N,495,"400,508",809
94102,6,2023,Gas- Commercial,N,497,"343,014",690
94103,4,2023,Gas- Commercial,N,"1,123","510,783",455
94103,5,2023,Gas- Commercial,N,"1,121","470,518",420
94103,6,2023,Gas- Commercial,N,"1,121","387,343",346
94104,4,2023,Gas- Commercial,Y,0,0,
94104,5,2023,Gas- Commercial,Y,0,0,
94104,6,2023,Gas- Commercial,Y,0,0,
94105,4,2023,Gas- Commercial,N,185,"383,151","2,071"
94105,5,2023,Gas- Commercial,N,184,"390,233","2,121"
94105,6,2023,Gas- Commercial,N,183,"292,866","1,600"
94107,4,2023,Gas- Commercial,Y,826,"569,411",689
94107,5,2023,Gas- Commercial,Y,818,"577,613",706
94107,6,2023,Gas- Commercial,Y,816,"490,572",601
94108,4,2023,Gas- Commercial,N,466,"163,863",352
94108,5,2023,Gas- Commercial,N,468,"158,365",338
94108,6,2023,Gas- Commercial,N,471,"136,684",290
94109,4,2023,Gas- Commercial,N,684,"315,788",462
94109,5,2023,Gas- Commercial,N,684,"295,053",431
94109,6,2023,Gas- Commercial,N,685,"268,629",392
94110,4,2023,Gas- Commercial,N,"1,092","293,155",268
94110,5,2023,Gas- Commercial,N,"1,095","283,935",259
94110,6,2023,Gas- Commercial,N,"1,097","246,119",224
94111,4,2023,Gas- Commercial,Y,327,"429,511","1,313"
94111,5,2023,Gas- Commercial,Y,329,"439,915","1,337"
94111,6,2023,Gas- Commercial,Y,328,"354,784","1,082"
94112,4,2023,Gas- Commercial,Y,875,"312,647",357
94112,5,2023,Gas- Commercial,Y,879,"294,307",335
94112,6,2023,Gas- Commercial,N,469,"133,283",284
94114,4,2023,Gas- Commercial,Y,932,"251,614",270
94114,5,2023,Gas- Commercial,Y,539,"124,919",232
94114,6,2023,Gas- Commercial,N,427,"79,220",186
94115,4,2023,Gas- Commercial,N,473,"238,508",504
94115,5,2023,Gas- Commercial,N,473,"225,718",477
94115,6,2023,Gas- Commercial,N,475,"196,484",414
94116,4,2023,Gas- Commercial,Y,0,0,
94116,5,2023,Gas- Commercial,Y,0,0,
94116,6,2023,Gas- Commercial,Y,0,0,
94117,4,2023,Gas- Commercial,Y,0,0,
94117,5,2023,Gas- Commercial,N,394,"120,067",305
94117,6,2023,Gas- Commercial,N,395,"104,152",264
94118,4,2023,Gas- Commercial,Y,626,"287,932",460
94118,5,2023,Gas- Commercial,Y,628,"262,384",418
94118,6,2023,Gas- Commercial,Y,628,"216,129",344
94121,4,2023,Gas- Commercial,Y,0,0,
94121,5,2023,Gas- Commercial,Y,0,0,
94121,6,2023,Gas- Commercial,Y,0,0,
94122,4,2023,Gas- Commercial,Y,"1,176","326,629",278
94122,5,2023,Gas- Commercial,Y,"1,174","304,851",260
94122,6,2023,Gas- Commercial,Y,"1,178","293,131",249
94123,4,2023,Gas- Commercial,N,479,"126,102",263
94123,5,2023,Gas- Commercial,N,481,"119,099",248
94123,6,2023,Gas- Commercial,N,480,"106,503",222
94124,4,2023,Gas- Commercial,N,677,"211,938",313
94124,5,2023,Gas- Commercial,N,676,"203,015",300
94124,6,2023,Gas- Commercial,Y,849,"230,223",271
94127,4,2023,Gas- Commercial,Y,0,0,
94127,5,2023,Gas- Commercial,Y,0,0,
94127,6,2023,Gas- Commercial,Y,348,"66,403",191
94128,4,2023,Gas- Commercial,Y,0,0,
94128,5,2023,Gas- Commercial,Y,0,0,
94128,6,2023,Gas- Commercial,Y,0,0,
94129,4,2023,Gas- Commercial,Y,0,0,
94129,5,2023,Gas- Commercial,Y,0,0,
94129,6,2023,Gas- Commercial,Y,0,0,
94131,4,2023,Gas- Commercial,Y,0,0,
94131,5,2023,Gas- Commercial,Y,0,0,
94131,6,2023,Gas- Commercial,Y,0,0,
94132,4,2023,Gas- Commercial,N,152,"102,401",674
94132,5,2023,Gas- Commercial,N,152,"93,411",615
94132,6,2023,Gas- Commercial,N,149,"77,333",519
94133,4,2023,Gas- Commercial,N,593,"245,598",414
94133,5,2023,Gas- Commercial,N,594,"254,856",429
94133,6,2023,Gas- Commercial,N,594,"218,215",367
94134,4,2023,Gas- Commercial,Y,0,0,
94134,5,2023,Gas- Commercial,Y,0,0,
94134,6,2023,Gas- Commercial,Y,0,0,
94158,4,2023,Gas- Commercial,Y,0,0,
94158,5,2023,Gas- Commercial,Y,0,0,
94158,6,2023,Gas- Commercial,Y,0,0,
94303,4,2023,Gas- Commercial,Y,0,0,
94303,5,2023,Gas- Commercial,Y,0,0,
94303,6,2023,Gas- Commercial,Y,0,0,
94304,4,2023,Gas- Commercial,Y,0,0,
94304,5,2023,Gas- Commercial,Y,0,0,
94304,6,2023,Gas- Commercial,Y,0,0,
94305,4,2023,Gas- Commercial,Y,0,0,
94305,5,2023,Gas- Commercial,Y,0,0,
94305,6,2023,Gas- Commercial,Y,0,0,
94306,4,2023,Gas- Commercial,Y,0,0,
94306,5,2023,Gas- Commercial,Y,0,0,
94306,6,2023,Gas- Commercial,Y,0,0,
94401,4,2023,Gas- Commercial,Y,"1,918","1,236,505",645
94401,5,2023,Gas- Commercial,Y,"1,918","1,188,599",620
94401,6,2023,Gas- Commercial,Y,0,0,
94402,4,2023,Gas- Commercial,Y,0,0,
94402,5,2023,Gas- Commercial,Y,0,0,
94402,6,2023,Gas- Commercial,Y,0,0,
94403,4,2023,Gas- Commercial,Y,0,0,
94403,5,2023,Gas- Commercial,Y,0,0,
94403,6,2023,Gas- Commercial,Y,0,0,
94404,4,2023,Gas- Commercial,Y,0,0,
94404,5,2023,Gas- Commercial,Y,0,0,
94404,6,2023,Gas- Commercial,Y,0,0,
94501,4,2023,Gas- Commercial,N,772,"351,759",456
94501,5,2023,Gas- Commercial,N,773,"339,078",439
94501,6,2023,Gas- Commercial,N,773,"313,589",406
94502,4,2023,Gas- Commercial,N,103,"111,708","1,085"
94502,5,2023,Gas- Commercial,N,103,"107,798","1,047"
94502,6,2023,Gas- Commercial,N,103,"90,678",880
94503,4,2023,Gas- Commercial,Y,0,0,
94503,5,2023,Gas- Commercial,Y,0,0,
94503,6,2023,Gas- Commercial,Y,0,0,
94505,4,2023,Gas- Commercial,Y,0,0,
94505,5,2023,Gas- Commercial,Y,0,0,
94505,6,2023,Gas- Commercial,Y,0,0,
94506,4,2023,Gas- Commercial,N,89,"61,281",689
94506,5,2023,Gas- Commercial,Y,128,"81,938",640
94506,6,2023,Gas- Commercial,Y,128,"63,685",498
94507,4,2023,Gas- Commercial,Y,0,0,
94507,5,2023,Gas- Commercial,Y,0,0,
94507,6,2023,Gas- Commercial,Y,0,0,
94508,4,2023,Gas- Commercial,Y,0,0,
94508,5,2023,Gas- Commercial,Y,0,0,
94508,6,2023,Gas- Commercial,Y,0,0,
94509,4,2023,Gas- Commercial,Y,0,0,
94509,5,2023,Gas- Commercial,Y,0,0,
94509,6,2023,Gas- Commercial,Y,0,0,
94510,4,2023,Gas- Commercial,N,529,"114,023",216
94510,5,2023,Gas- Commercial,N,528,"91,338",173
94510,6,2023,Gas- Commercial,Y,846,"147,030",174
94513,4,2023,Gas- Commercial,Y,0,0,
94513,5,2023,Gas- Commercial,Y,0,0,
94513,6,2023,Gas- Commercial,Y,0,0,
94514,4,2023,Gas- Commercial,Y,0,0,
94514,5,2023,Gas- Commercial,Y,0,0,
94514,6,2023,Gas- Commercial,Y,0,0,
94515,4,2023,Gas- Commercial,Y,0,0,
94515,5,2023,Gas- Commercial,Y,0,0,
94515,6,2023,Gas- Commercial,Y,0,0,
94517,4,2023,Gas- Commercial,Y,0,0,
94517,5,2023,Gas- Commercial,Y,0,0,
94517,6,2023,Gas- Commercial,Y,0,0,
94518,4,2023,Gas- Commercial,Y,0,0,
94518,5,2023,Gas- Commercial,Y,0,0,
94518,6,2023,Gas- Commercial,Y,0,0,
94519,4,2023,Gas- Commercial,Y,0,0,
94519,5,2023,Gas- Commercial,Y,0,0,
94519,6,2023,Gas- Commercial,Y,0,0,
94520,4,2023,Gas- Commercial,Y,"6,658","2,149,534",323
94520,5,2023,Gas- Commercial,Y,"7,153","2,107,739",295
94520,6,2023,Gas- Commercial,Y,"7,111","1,813,617",255
94521,4,2023,Gas- Commercial,Y,0,0,
94521,5,2023,Gas- Commercial,Y,0,0,
94521,6,2023,Gas- Commercial,Y,0,0,
94523,4,2023,Gas- Commercial,Y,0,0,
94523,5,2023,Gas- Commercial,Y,0,0,
94523,6,2023,Gas- Commercial,Y,0,0,
94525,4,2023,Gas- Commercial,Y,0,0,
94525,5,2023,Gas- Commercial,Y,0,0,
94525,6,2023,Gas- Commercial,Y,0,0,
94526,4,2023,Gas- Commercial,Y,0,0,
94526,5,2023,Gas- Commercial,Y,536,"143,178",267
94526,6,2023,Gas- Commercial,Y,536,"113,761",212
94528,4,2023,Gas- Commercial,Y,0,0,
94528,5,2023,Gas- Commercial,Y,0,0,
