ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALTHM,AVERAGETHM
93740,8,2023,Gas- Commercial,Y,0,0,
93740,9,2023,Gas- Commercial,Y,0,0,
93741,7,2023,Gas- Commercial,Y,0,0,
93741,8,2023,Gas- Commercial,Y,0,0,
93741,9,2023,Gas- Commercial,Y,0,0,
93901,7,2023,Gas- Commercial,N,"1,083","198,826",184
93901,8,2023,Gas- Commercial,Y,"1,556","331,807",213
93901,9,2023,Gas- Commercial,N,"1,082","186,487",172
93905,7,2023,Gas- Commercial,N,373,"106,320",285
93905,8,2023,Gas- Commercial,Y,0,0,
93905,9,2023,Gas- Commercial,N,373,"104,039",279
93906,7,2023,Gas- Commercial,N,406,"103,498",255
93906,8,2023,Gas- Commercial,N,407,"96,714",238
93906,9,2023,Gas- Commercial,N,407,"96,634",237
93907,7,2023,Gas- Commercial,Y,527,"125,683",238
93907,8,2023,Gas- Commercial,Y,361,"84,209",233
93907,9,2023,Gas- Commercial,Y,532,"113,592",214
93908,7,2023,Gas- Commercial,Y,223,"142,068",637
93908,8,2023,Gas- Commercial,Y,0,0,
93908,9,2023,Gas- Commercial,Y,135,"137,953","1,022"
93921,7,2023,Gas- Commercial,N,148,"40,780",276
93921,8,2023,Gas- Commercial,N,149,"38,102",256
93921,9,2023,Gas- Commercial,N,149,"37,287",250
93923,7,2023,Gas- Commercial,Y,452,"153,333",339
93923,8,2023,Gas- Commercial,Y,450,"139,539",310
93923,9,2023,Gas- Commercial,Y,449,"143,405",319
93924,7,2023,Gas- Commercial,Y,0,0,
93924,8,2023,Gas- Commercial,Y,0,0,
93924,9,2023,Gas- Commercial,Y,0,0,
93925,7,2023,Gas- Commercial,Y,0,0,
93925,8,2023,Gas- Commercial,Y,0,0,
93925,9,2023,Gas- Commercial,Y,0,0,
93926,7,2023,Gas- Commercial,Y,0,0,
93926,8,2023,Gas- Commercial,Y,0,0,
93926,9,2023,Gas- Commercial,Y,0,0,
93927,7,2023,Gas- Commercial,Y,0,0,
93927,8,2023,Gas- Commercial,Y,0,0,
93927,9,2023,Gas- Commercial,Y,0,0,
93930,7,2023,Gas- Commercial,Y,649,"264,093",407
93930,8,2023,Gas- Commercial,Y,665,"285,176",429
93930,9,2023,Gas- Commercial,Y,729,"244,758",336
93933,7,2023,Gas- Commercial,N,282,"63,883",227
93933,8,2023,Gas- Commercial,Y,0,0,
93933,9,2023,Gas- Commercial,N,283,"54,449",192
93940,7,2023,Gas- Commercial,Y,"1,358","607,480",447
93940,8,2023,Gas- Commercial,Y,"2,345","829,587",354
93940,9,2023,Gas- Commercial,Y,"1,351","474,014",351
93944,7,2023,Gas- Commercial,Y,0,0,
93944,8,2023,Gas- Commercial,Y,0,0,
93944,9,2023,Gas- Commercial,Y,0,0,
93950,7,2023,Gas- Commercial,Y,0,0,
93950,8,2023,Gas- Commercial,Y,0,0,
93950,9,2023,Gas- Commercial,Y,0,0,
93953,7,2023,Gas- Commercial,Y,0,0,
93953,8,2023,Gas- Commercial,Y,0,0,
93953,9,2023,Gas- Commercial,Y,0,0,
93955,7,2023,Gas- Commercial,N,459,"103,179",225
93955,8,2023,Gas- Commercial,Y,0,0,
93955,9,2023,Gas- Commercial,N,457,"91,029",199
93960,7,2023,Gas- Commercial,Y,0,0,
93960,8,2023,Gas- Commercial,Y,0,0,
93960,9,2023,Gas- Commercial,Y,0,0,
94002,7,2023,Gas- Commercial,Y,0,0,
94002,8,2023,Gas- Commercial,Y,0,0,
94002,9,2023,Gas- Commercial,Y,0,0,
94005,7,2023,Gas- Commercial,Y,0,0,
94005,8,2023,Gas- Commercial,Y,0,0,
94005,9,2023,Gas- Commercial,Y,0,0,
94010,7,2023,Gas- Commercial,N,818,"244,498",299
94010,8,2023,Gas- Commercial,N,820,"220,689",269
94010,9,2023,Gas- Commercial,N,814,"229,733",282
94014,7,2023,Gas- Commercial,Y,0,0,
94014,8,2023,Gas- Commercial,Y,0,0,
94014,9,2023,Gas- Commercial,Y,815,"390,930",480
94015,7,2023,Gas- Commercial,N,270,"198,106",734
94015,8,2023,Gas- Commercial,N,269,"195,185",726
94015,9,2023,Gas- Commercial,Y,0,0,
94019,7,2023,Gas- Commercial,N,228,"65,901",289
94019,8,2023,Gas- Commercial,N,227,"60,001",264
94019,9,2023,Gas- Commercial,N,227,"58,860",259
94022,7,2023,Gas- Commercial,Y,0,0,
94022,8,2023,Gas- Commercial,Y,0,0,
94022,9,2023,Gas- Commercial,Y,0,0,
94024,7,2023,Gas- Commercial,Y,0,0,
94024,8,2023,Gas- Commercial,Y,0,0,
94024,9,2023,Gas- Commercial,Y,0,0,
94025,7,2023,Gas- Commercial,Y,"1,026","416,952",406
94025,8,2023,Gas- Commercial,Y,"1,019","385,883",379
94025,9,2023,Gas- Commercial,Y,"1,017","440,037",433
94027,7,2023,Gas- Commercial,Y,0,0,
94027,8,2023,Gas- Commercial,Y,0,0,
94027,9,2023,Gas- Commercial,Y,0,0,
94028,7,2023,Gas- Commercial,Y,0,0,
94028,8,2023,Gas- Commercial,Y,0,0,
94028,9,2023,Gas- Commercial,Y,0,0,
94030,7,2023,Gas- Commercial,Y,271,"143,356",529
94030,8,2023,Gas- Commercial,Y,0,0,
94030,9,2023,Gas- Commercial,Y,270,"136,500",506
94038,7,2023,Gas- Commercial,Y,0,0,
94038,8,2023,Gas- Commercial,Y,0,0,
94038,9,2023,Gas- Commercial,Y,0,0,
94040,7,2023,Gas- Commercial,Y,0,0,
94040,8,2023,Gas- Commercial,Y,0,0,
94040,9,2023,Gas- Commercial,Y,0,0,
94041,7,2023,Gas- Commercial,Y,0,0,
94041,8,2023,Gas- Commercial,Y,0,0,
94041,9,2023,Gas- Commercial,Y,0,0,
94043,7,2023,Gas- Commercial,Y,"1,192","374,944",315
94043,8,2023,Gas- Commercial,Y,"1,190","357,319",300
94043,9,2023,Gas- Commercial,Y,"1,079","392,330",364
94044,7,2023,Gas- Commercial,Y,312,"70,124",225
94044,8,2023,Gas- Commercial,Y,308,"63,155",205
94044,9,2023,Gas- Commercial,Y,309,"60,500",196
94061,7,2023,Gas- Commercial,Y,0,0,
94061,8,2023,Gas- Commercial,Y,0,0,
94061,9,2023,Gas- Commercial,Y,0,0,
94062,7,2023,Gas- Commercial,Y,0,0,
94062,8,2023,Gas- Commercial,Y,0,0,
94062,9,2023,Gas- Commercial,Y,0,0,
94063,7,2023,Gas- Commercial,Y,"4,037","1,408,284",349
94063,8,2023,Gas- Commercial,Y,0,0,
94063,9,2023,Gas- Commercial,N,982,"301,667",307
94065,7,2023,Gas- Commercial,Y,0,0,
94065,8,2023,Gas- Commercial,Y,0,0,
94065,9,2023,Gas- Commercial,Y,0,0,
94066,7,2023,Gas- Commercial,N,414,"122,284",295
94066,8,2023,Gas- Commercial,Y,688,"244,624",356
94066,9,2023,Gas- Commercial,N,415,"111,013",268
94070,7,2023,Gas- Commercial,Y,0,0,
94070,8,2023,Gas- Commercial,Y,"4,034","1,335,059",331
94070,9,2023,Gas- Commercial,Y,"3,038","1,024,160",337
94080,7,2023,Gas- Commercial,Y,"1,556","1,159,482",745
94080,8,2023,Gas- Commercial,Y,"1,554","1,052,885",678
94080,9,2023,Gas- Commercial,N,998,"834,709",836
94085,7,2023,Gas- Commercial,Y,0,0,
94085,8,2023,Gas- Commercial,Y,0,0,
94085,9,2023,Gas- Commercial,Y,0,0,
94086,7,2023,Gas- Commercial,Y,0,0,
94086,8,2023,Gas- Commercial,Y,0,0,
94086,9,2023,Gas- Commercial,Y,0,0,
94087,7,2023,Gas- Commercial,Y,0,0,
94087,8,2023,Gas- Commercial,Y,0,0,
94087,9,2023,Gas- Commercial,Y,0,0,
94089,7,2023,Gas- Commercial,Y,0,0,
94089,8,2023,Gas- Commercial,Y,0,0,
94089,9,2023,Gas- Commercial,Y,0,0,
94102,7,2023,Gas- Commercial,N,495,"333,253",673
94102,8,2023,Gas- Commercial,N,493,"296,915",602
94102,9,2023,Gas- Commercial,N,492,"285,920",581
94103,7,2023,Gas- Commercial,N,"1,120","360,462",322
94103,8,2023,Gas- Commercial,N,"1,116","320,002",287
94103,9,2023,Gas- Commercial,N,"1,110","318,683",287
94104,7,2023,Gas- Commercial,Y,0,0,
94104,8,2023,Gas- Commercial,Y,0,0,
94104,9,2023,Gas- Commercial,Y,0,0,
94105,7,2023,Gas- Commercial,N,182,"259,202","1,424"
94105,8,2023,Gas- Commercial,N,182,"213,434","1,173"
94105,9,2023,Gas- Commercial,N,183,"210,924","1,153"
94107,7,2023,Gas- Commercial,Y,815,"413,161",507
94107,8,2023,Gas- Commercial,Y,806,"374,190",464
94107,9,2023,Gas- Commercial,Y,805,"364,864",453
94108,7,2023,Gas- Commercial,Y,546,"200,056",366
94108,8,2023,Gas- Commercial,N,469,"127,926",273
94108,9,2023,Gas- Commercial,N,469,"121,833",260
94109,7,2023,Gas- Commercial,N,684,"270,335",395
94109,8,2023,Gas- Commercial,N,685,"243,086",355
94109,9,2023,Gas- Commercial,N,681,"229,502",337
94110,7,2023,Gas- Commercial,N,"1,097","231,532",211
94110,8,2023,Gas- Commercial,N,"1,098","220,093",200
94110,9,2023,Gas- Commercial,Y,"2,023","416,549",206
94111,7,2023,Gas- Commercial,N,253,"287,481","1,136"
94111,8,2023,Gas- Commercial,Y,325,"226,761",698
94111,9,2023,Gas- Commercial,Y,325,"215,632",663
94112,7,2023,Gas- Commercial,Y,705,"182,987",260
94112,8,2023,Gas- Commercial,Y,704,"176,293",250
94112,9,2023,Gas- Commercial,Y,705,"144,637",205
94114,7,2023,Gas- Commercial,Y,540,"101,756",188
94114,8,2023,Gas- Commercial,Y,539,"98,598",183
94114,9,2023,Gas- Commercial,Y,0,0,
94115,7,2023,Gas- Commercial,N,471,"186,090",395
94115,8,2023,Gas- Commercial,N,471,"164,632",350
94115,9,2023,Gas- Commercial,N,471,"159,593",339
94116,7,2023,Gas- Commercial,Y,0,0,
94116,8,2023,Gas- Commercial,Y,0,0,
94116,9,2023,Gas- Commercial,Y,0,0,
94117,7,2023,Gas- Commercial,N,395,"95,320",241
94117,8,2023,Gas- Commercial,N,395,"83,739",212
94117,9,2023,Gas- Commercial,Y,0,0,
94118,7,2023,Gas- Commercial,Y,624,"203,754",327
94118,8,2023,Gas- Commercial,Y,625,"179,375",287
94118,9,2023,Gas- Commercial,Y,622,"172,233",277
94121,7,2023,Gas- Commercial,Y,0,0,
94121,8,2023,Gas- Commercial,N,337,"79,485",236
94121,9,2023,Gas- Commercial,Y,0,0,
94122,7,2023,Gas- Commercial,Y,"1,175","278,672",237
94122,8,2023,Gas- Commercial,Y,835,"173,675",208
94122,9,2023,Gas- Commercial,Y,"1,171","239,730",205
94123,7,2023,Gas- Commercial,N,480,"106,434",222
94123,8,2023,Gas- Commercial,N,481,"102,111",212
94123,9,2023,Gas- Commercial,N,479,"97,183",203
94124,7,2023,Gas- Commercial,Y,850,"210,248",247
94124,8,2023,Gas- Commercial,Y,849,"185,619",219
94124,9,2023,Gas- Commercial,N,678,"136,227",201
94127,7,2023,Gas- Commercial,Y,0,0,
94127,8,2023,Gas- Commercial,Y,0,0,
94127,9,2023,Gas- Commercial,Y,0,0,
94128,7,2023,Gas- Commercial,Y,0,0,
94128,8,2023,Gas- Commercial,Y,0,0,
94128,9,2023,Gas- Commercial,Y,0,0,
94129,7,2023,Gas- Commercial,Y,0,0,
94129,8,2023,Gas- Commercial,Y,0,0,
94129,9,2023,Gas- Commercial,Y,0,0,
94131,7,2023,Gas- Commercial,Y,0,0,
94131,8,2023,Gas- Commercial,Y,0,0,
94131,9,2023,Gas- Commercial,Y,0,0,
94132,7,2023,Gas- Commercial,N,147,"78,250",532
94132,8,2023,Gas- Commercial,N,152,"69,308",456
94132,9,2023,Gas- Commercial,N,151,"69,302",459
94133,7,2023,Gas- Commercial,N,589,"225,146",382
94133,8,2023,Gas- Commercial,N,589,"210,517",357
94133,9,2023,Gas- Commercial,N,590,"197,919",335
94134,7,2023,Gas- Commercial,Y,0,0,
94134,8,2023,Gas- Commercial,Y,0,0,
94134,9,2023,Gas- Commercial,N,173,"35,536",205
94158,7,2023,Gas- Commercial,Y,0,0,
94158,8,2023,Gas- Commercial,Y,0,0,
94158,9,2023,Gas- Commercial,Y,0,0,
94303,7,2023,Gas- Commercial,Y,0,0,
94303,8,2023,Gas- Commercial,Y,0,0,
94303,9,2023,Gas- Commercial,Y,0,0,
94304,7,2023,Gas- Commercial,Y,0,0,
94304,8,2023,Gas- Commercial,Y,0,0,
94304,9,2023,Gas- Commercial,Y,0,0,
94305,7,2023,Gas- Commercial,Y,0,0,
94305,8,2023,Gas- Commercial,Y,0,0,
94305,9,2023,Gas- Commercial,Y,0,0,
94306,7,2023,Gas- Commercial,Y,0,0,
94306,8,2023,Gas- Commercial,Y,0,0,
94306,9,2023,Gas- Commercial,Y,0,0,
94401,7,2023,Gas- Commercial,Y,0,0,
94401,8,2023,Gas- Commercial,Y,0,0,
94401,9,2023,Gas- Commercial,Y,0,0,
94402,7,2023,Gas- Commercial,Y,0,0,
94402,8,2023,Gas- Commercial,Y,0,0,
94402,9,2023,Gas- Commercial,Y,0,0,
94403,7,2023,Gas- Commercial,Y,0,0,
94403,8,2023,Gas- Commercial,Y,0,0,
94403,9,2023,Gas- Commercial,Y,0,0,
94404,7,2023,Gas- Commercial,Y,0,0,
94404,8,2023,Gas- Commercial,Y,0,0,
94404,9,2023,Gas- Commercial,Y,0,0,
94501,7,2023,Gas- Commercial,N,772,"236,178",306
94501,8,2023,Gas- Commercial,Y,"1,188","314,716",265
94501,9,2023,Gas- Commercial,N,772,"217,118",281
94502,7,2023,Gas- Commercial,N,103,"80,439",781
94502,8,2023,Gas- Commercial,N,103,"79,892",776
94502,9,2023,Gas- Commercial,N,103,"80,471",781
94503,7,2023,Gas- Commercial,Y,0,0,
94503,8,2023,Gas- Commercial,Y,0,0,
94503,9,2023,Gas- Commercial,Y,0,0,
94505,7,2023,Gas- Commercial,Y,0,0,
94505,8,2023,Gas- Commercial,Y,0,0,
94505,9,2023,Gas- Commercial,Y,0,0,
94506,7,2023,Gas- Commercial,Y,0,0,
94506,8,2023,Gas- Commercial,Y,128,"48,690",380
94506,9,2023,Gas- Commercial,Y,128,"63,008",492
94507,7,2023,Gas- Commercial,Y,0,0,
94507,8,2023,Gas- Commercial,Y,0,0,
94507,9,2023,Gas- Commercial,Y,0,0,
94508,7,2023,Gas- Commercial,Y,0,0,
94508,8,2023,Gas- Commercial,Y,0,0,
94508,9,2023,Gas- Commercial,Y,0,0,
94509,7,2023,Gas- Commercial,Y,0,0,
94509,8,2023,Gas- Commercial,Y,0,0,
94509,9,2023,Gas- Commercial,Y,0,0,
94510,7,2023,Gas- Commercial,Y,842,"129,294",154
94510,8,2023,Gas- Commercial,Y,840,"128,334",153
94510,9,2023,Gas- Commercial,Y,841,"126,414",150
94513,7,2023,Gas- Commercial,Y,0,0,
94513,8,2023,Gas- Commercial,Y,0,0,
94513,9,2023,Gas- Commercial,Y,0,0,
94514,7,2023,Gas- Commercial,Y,0,0,
94514,8,2023,Gas- Commercial,Y,0,0,
94514,9,2023,Gas- Commercial,Y,0,0,
94515,7,2023,Gas- Commercial,Y,0,0,
94515,8,2023,Gas- Commercial,Y,0,0,
94515,9,2023,Gas- Commercial,Y,0,0,
94517,7,2023,Gas- Commercial,Y,0,0,
94517,8,2023,Gas- Commercial,Y,0,0,
94517,9,2023,Gas- Commercial,Y,0,0,
94518,7,2023,Gas- Commercial,Y,0,0,
94518,8,2023,Gas- Commercial,Y,0,0,
94518,9,2023,Gas- Commercial,Y,0,0,
94519,7,2023,Gas- Commercial,Y,0,0,
94519,8,2023,Gas- Commercial,Y,0,0,
94519,9,2023,Gas- Commercial,Y,0,0,
94520,7,2023,Gas- Commercial,Y,"7,195","1,532,823",213
94520,8,2023,Gas- Commercial,Y,"7,079","1,479,526",209
94520,9,2023,Gas- Commercial,Y,"7,910","1,862,188",235
94521,7,2023,Gas- Commercial,Y,0,0,
94521,8,2023,Gas- Commercial,Y,0,0,
94521,9,2023,Gas- Commercial,Y,0,0,
94523,7,2023,Gas- Commercial,Y,0,0,
94523,8,2023,Gas- Commercial,Y,0,0,
94523,9,2023,Gas- Commercial,Y,0,0,
94525,7,2023,Gas- Commercial,Y,0,0,
94525,8,2023,Gas- Commercial,Y,0,0,
94525,9,2023,Gas- Commercial,Y,0,0,
94526,7,2023,Gas- Commercial,Y,535,"89,597",167
94526,8,2023,Gas- Commercial,Y,538,"89,166",166
94526,9,2023,Gas- Commercial,Y,661,"135,365",205
94528,7,2023,Gas- Commercial,Y,0,0,
94528,8,2023,Gas- Commercial,Y,0,0,
94528,9,2023,Gas- Commercial,Y,0,0,
94530,7,2023,Gas- Commercial,N,343,"47,962",140
